Francesco_Luisi_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.6515	6.14319
0.652	-0.80566
0.6525	2.92053
0.653	6.14319
0.6535	8.96301
0.654	2.61841
0.6545	7.5531
0.655	3.32336
0.6555	-0.10071
0.656	7.25098
0.6565	9.06372
0.657	1.10779
0.6575	2.5177
0.658	3.62549
0.6585	3.22266
0.659	4.12903
0.6595	8.25806
0.66	3.92761
0.6605	6.54602
0.661	3.32336
0.6615	3.8269
0.662	5.0354
0.6625	6.2439
0.663	2.01416
0.6635	-0.50354
0.664	-0.80566
0.6645	1.61133
0.665	3.7262
0.6655	4.43115
0.666	7.35168
0.6665	1.51062
0.667	9.16443
0.6675	11.68213
0.668	4.43115
0.6685	3.02124
0.669	5.13611
0.6695	8.45947
0.67	9.66797
0.6705	8.56018
0.671	2.92053
0.6715	7.75452
0.672	8.56018
0.6725	8.05664
0.673	15.20691
0.6735	10.37292
0.674	11.07788
0.6745	11.17859
0.675	10.27222
0.6755	12.28638
0.676	17.01965
0.6765	9.16443
0.677	13.19275
0.6775	13.29346
0.678	10.27222
0.6785	15.40833
0.679	8.15735
0.6795	4.12903
0.68	8.56018
0.6805	5.63965
0.681	8.45947
0.6815	11.98425
0.682	8.35876
0.6825	1.81274
0.683	2.81982
0.6835	-0.20142
0.684	0.80566
0.6845	-0.10071
0.685	2.81982
0.6855	3.52478
0.686	2.01416
0.6865	-1.00708
0.687	-3.52478
0.6875	-1.40991
0.688	2.01416
0.6885	-0.30212
0.689	-0.40283
0.6895	-2.11487
0.69	-3.7262
0.6905	-5.84106
0.691	5.63965
0.6915	8.05664
0.692	-0.10071
0.6925	3.42407
0.693	1.61133
0.6935	3.22266
0.694	0.20142
0.6945	2.21558
0.695	10.17151
0.6955	4.02832
0.696	6.3446
0.6965	6.84814
0.697	10.87646
0.6975	7.85522
0.698	9.16443
0.6985	5.13611
0.699	10.67505
0.6995	11.17859
0.7	3.62549
0.7005	6.2439
0.701	7.65381
0.7015	6.94885
0.702	5.43823
0.7025	6.94885
0.703	6.44531
0.7035	5.33752
0.704	10.97717
0.7045	10.47363
0.705	17.01965
0.7055	6.3446
0.706	8.8623
0.7065	5.53894
0.707	6.2439
0.7075	2.31628
0.708	3.42407
0.7085	10.47363
0.709	4.83398
0.7095	6.74744
0.71	9.16443
0.7105	5.23682
0.711	10.37292
0.7115	9.86938
0.712	7.95593
0.7125	7.75452
0.713	5.13611
0.7135	11.88354
0.714	10.17151
0.7145	8.15735
0.715	12.28638
0.7155	8.7616
0.716	9.66797
0.7165	3.62549
0.717	4.02832
0.7175	7.75452
0.718	5.43823
0.7185	8.56018
