Domenico_Di_Fonza_Right_1.c3d  



Time(s):	C_R_bicipite(μV):
0.5305	-29.91028
0.531	-25.57983
0.5315	-20.34302
0.532	-19.94019
0.5325	-17.12036
0.533	-16.11328
0.5335	-28.50037
0.534	-40.88745
0.5345	-36.05347
0.535	-37.66479
0.5355	-35.75134
0.536	-46.92993
0.5365	-44.61365
0.537	-51.46179
0.5375	-52.16675
0.538	-44.71436
0.5385	-27.89612
0.539	-16.11328
0.5395	-1.10779
0.54	13.89771
0.5405	32.02515
0.541	45.92285
0.5415	48.23914
0.542	51.5625
0.5425	57.70569
0.543	59.21631
0.5435	50.354
0.544	31.11877
0.5445	21.14868
0.545	5.53894
0.5455	-12.99133
0.546	-13.797
0.5465	-15.50903
0.547	-10.17151
0.5475	-12.89062
0.548	-9.66797
0.5485	-7.85522
0.549	-2.21558
0.5495	0.60425
0.55	-3.12195
0.5505	-10.0708
0.551	-11.2793
0.5515	-15.20691
0.552	-17.32178
0.5525	-15.81116
0.553	-23.36426
0.5535	-38.57117
0.554	-38.06763
0.5545	-45.92285
0.555	-40.2832
0.5555	-27.89612
0.556	-15.30762
0.5565	3.62549
0.557	22.76001
0.5575	42.39807
0.558	66.16516
0.5585	67.67578
0.559	74.42322
0.5595	66.26587
0.56	53.87878
0.5605	35.85205
0.561	17.82532
0.5615	14.80408
0.562	-3.62549
0.5625	-40.2832
0.563	-81.7749
0.5635	-120.64819
0.564	-139.37988
0.5645	-132.53174
0.565	-128.60413
0.5655	-114.10217
0.566	-101.21155
0.5665	-68.07861
0.567	-23.76709
0.5675	1.00708
0.568	32.93152
0.5685	65.96375
0.569	87.11243
0.5695	113.59863
0.57	119.94324
0.5705	116.51917
0.571	104.93774
0.5715	95.47119
0.572	72.9126
0.5725	59.1156
0.573	49.24622
0.5735	30.41382
0.574	4.63257
0.5745	-11.07788
0.575	-23.36426
0.5755	-47.33276
0.576	-78.14941
0.5765	-98.79456
0.577	-107.65686
0.5775	-109.87244
0.578	-121.35315
0.5785	-121.15173
0.579	-104.93774
0.5795	-71.09985
0.58	-27.79541
0.5805	13.19275
0.581	51.26038
0.5815	87.61597
0.582	108.66394
0.5825	114.60571
0.583	127.19421
0.5835	133.03528
0.584	129.40979
0.5845	107.85828
0.585	88.0188
0.5855	74.2218
0.586	52.16675
0.5865	18.63098
0.587	-5.23682
0.5875	-23.8678
0.588	-56.49719
0.5885	-67.47437
0.589	-56.49719
0.5895	-52.8717
0.59	-52.97241
0.5905	-60.22339
0.591	-63.64746
0.5915	-61.53259
0.592	-62.13684
0.5925	-58.10852
0.593	-51.36108
0.5935	-40.68604
0.594	-43.90869
0.5945	-37.16125
0.595	-30.41382
0.5955	-33.73718
0.596	-37.26196
0.5965	-15.60974
0.597	-3.7262
0.5975	-0.70496
0.598	35.95276
0.5985	51.46179
0.599	52.06604
0.5995	50.85754
0.6	49.64905
0.6005	59.61914
0.601	49.85046
0.6015	22.45789
0.602	3.52478
0.6025	0
0.603	5.23682
0.6035	-4.12903
0.604	-0.70496
0.6045	-6.2439
0.605	-21.85364
0.6055	-21.3501
0.606	-6.14319
0.6065	17.22107
0.607	27.39258
0.6075	38.26904
0.608	41.39099
0.6085	38.974
0.609	19.03381
0.6095	15.71045
0.61	-0.80566
0.6105	-24.87488
0.611	-47.33276
0.6115	-56.90002
0.612	-60.12268
0.6125	-49.0448
0.613	-9.46655
0.6135	40.48462
0.614	83.78906
0.6145	116.922
0.615	125.38147
0.6155	108.26111
0.616	86.50818
0.6165	77.84729
0.617	47.8363
0.6175	16.01257
0.618	-21.24939
0.6185	-38.36975
0.619	-41.29028
0.6195	-46.82922
0.62	-52.06604
0.6205	-50.55542
0.621	-49.0448
0.6215	-48.33984
0.622	-34.84497
0.6225	-10.0708
0.623	1.91345
0.6235	40.38391
0.624	60.3241
0.6245	69.89136
0.625	79.66003
0.6255	83.78906
0.626	74.2218
0.6265	50.75684
0.627	24.37134
0.6275	4.33044
0.628	-15.40833
0.6285	-21.75293
0.629	-39.07471
0.6295	-42.09595
0.63	-45.11719
0.6305	-49.54834
0.631	-54.78516
0.6315	-41.69312
0.632	-51.96533
0.6325	-72.9126
0.633	-94.86694
0.6335	-91.64429
0.634	-80.36499
0.6345	-68.28003
0.635	-59.01489
0.6355	-42.7002
0.636	-31.72302
0.6365	-8.25806
0.637	6.04248
0.6375	26.68762
0.638	38.67188
0.6385	61.53259
0.639	68.07861
0.6395	66.06445
0.64	54.88586
0.6405	45.3186
0.641	36.75842
0.6415	23.36426
0.642	17.52319
0.6425	16.21399
0.643	9.76868
0.6435	-0.90637
0.644	-5.0354
0.6445	-7.95593
0.645	-7.25098
0.6455	-14.19983
0.646	-18.93311
0.6465	-25.98267
0.647	-15.71045
0.6475	-21.95435
0.648	-25.88196
0.6485	-42.29736
0.649	-51.96533
0.6495	-60.22339
0.65	-60.3241
0.6505	-50.75684
0.651	-52.67029
0.6515	-53.97949
0.652	-55.99365
0.6525	-54.88586
0.653	-59.1156
0.6535	-48.64197
0.654	-46.02356
0.6545	-35.85205
0.655	-13.99841
0.6555	-0.40283
0.656	15.1062
0.6565	15.81116
0.657	11.68213
0.6575	-2.71912
0.658	-11.2793
0.6585	-30.51453
0.659	-40.88745
0.6595	-57.10144
0.66	-90.33508
0.6605	-114.20288
0.661	-110.98022
0.6615	-80.56641
0.662	-55.49011
0.6625	-29.00391
0.663	15.1062
0.6635	69.58923
0.664	134.34448
0.6645	187.71973
0.665	217.42859
0.6655	224.78027
0.666	215.71655
0.6665	188.12256
0.667	167.77954
0.6675	122.05811
0.668	70.3949
0.6685	25.37842
0.669	8.25806
0.6695	3.62549
0.67	6.04248
0.6705	-2.81982
0.671	-21.75293
0.6715	-41.89453
0.672	-54.58374
0.6725	-57.9071
0.673	-58.20923
0.6735	-60.72693
0.674	-54.0802
0.6745	-50.55542
0.675	-47.53418
0.6755	-52.06604
0.676	-46.02356
0.6765	-47.53418
0.677	-50.45471
0.6775	-40.1825
0.678	-31.01807
0.6785	-25.47913
0.679	-14.70337
0.6795	3.7262
0.68	23.66638
0.6805	38.67188
0.681	51.46179
0.6815	53.37524
0.682	54.0802
0.6825	29.91028
0.683	15.40833
0.6835	13.19275
