Daniele_De_Santis_Left_1.c3d  



Time(s):	B_R_bicipite(μV):
0.4235	0.40283
0.424	-1.00708
0.4245	3.8269
0.425	5.94177
0.4255	2.92053
0.426	-1.71204
0.4265	-5.23682
0.427	4.33044
0.4275	-3.02124
0.428	-1.2085
0.4285	-0.20142
0.429	3.8269
0.4295	0.40283
0.43	2.21558
0.4305	3.42407
0.431	-1.3092
0.4315	0.10071
0.432	3.92761
0.4325	3.7262
0.433	3.62549
0.4335	8.35876
0.434	1.10779
0.4345	1.00708
0.435	6.84814
0.4355	-0.50354
0.436	1.10779
0.4365	3.42407
0.437	3.42407
0.4375	3.7262
0.438	10.47363
0.4385	8.66089
0.439	0.70496
0.4395	4.22974
0.44	3.42407
0.4405	1.10779
0.441	8.7616
0.4415	3.02124
0.442	4.53186
0.4425	3.12195
0.443	5.33752
0.4435	5.13611
0.444	5.74036
0.4445	7.25098
0.445	6.04248
0.4455	0
0.446	3.52478
0.4465	8.05664
0.447	7.35168
0.4475	3.32336
0.448	-1.00708
0.4485	3.12195
0.449	6.04248
0.4495	4.53186
0.45	6.64673
0.4505	1.3092
0.451	3.32336
0.4515	5.23682
0.452	4.12903
0.4525	5.74036
0.453	1.71204
0.4535	3.22266
0.454	4.63257
0.4545	9.46655
0.455	4.93469
0.4555	5.13611
0.456	5.33752
0.4565	5.63965
0.457	7.75452
0.4575	9.26514
0.458	8.45947
0.4585	2.61841
0.459	3.52478
0.4595	2.92053
0.46	6.74744
0.4605	10.0708
0.461	1.2085
0.4615	4.43115
0.462	7.04956
0.4625	6.04248
0.463	4.83398
0.4635	7.04956
0.464	3.7262
0.4645	8.7616
0.465	3.02124
0.4655	7.25098
0.466	2.41699
0.4665	5.0354
0.467	5.53894
0.4675	3.02124
0.468	5.63965
0.4685	4.93469
0.469	4.83398
0.4695	1.3092
0.47	6.94885
0.4705	6.54602
0.471	4.93469
0.4715	8.7616
0.472	13.49487
0.4725	6.54602
0.473	15.60974
0.4735	11.88354
0.474	1.81274
0.4745	6.2439
0.475	6.54602
0.4755	6.04248
0.476	8.66089
0.4765	6.3446
0.477	8.25806
0.4775	9.16443
0.478	7.04956
0.4785	8.15735
0.479	7.45239
0.4795	8.25806
0.48	8.66089
0.4805	7.65381
0.481	5.74036
0.4815	6.04248
0.482	4.12903
0.4825	4.22974
0.483	4.02832
0.4835	9.36584
0.484	7.65381
0.4845	6.74744
0.485	3.62549
0.4855	7.65381
0.486	10.97717
0.4865	6.74744
0.487	6.2439
0.4875	3.52478
0.488	-0.40283
0.4885	-0.40283
0.489	0.40283
0.4895	9.36584
0.49	2.41699
0.4905	3.42407
0.491	-3.92761
0.4915	4.93469
0.492	5.0354
0.4925	0.70496
0.493	3.02124
0.4935	4.83398
0.494	3.8269
0.4945	7.95593
0.495	7.04956
0.4955	1.81274
0.496	4.53186
0.4965	0.70496
0.497	1.10779
0.4975	2.31628
0.498	4.02832
0.4985	3.8269
0.499	6.44531
0.4995	1.2085
0.5	5.43823
0.5005	6.04248
0.501	4.93469
0.5015	4.12903
0.502	5.74036
0.5025	6.64673
0.503	4.43115
0.5035	2.01416
0.504	6.54602
0.5045	6.2439
0.505	0
0.5055	9.56726
0.506	7.45239
0.5065	-0.50354
0.507	1.61133
0.5075	5.84106
0.508	6.94885
0.5085	6.14319
0.509	5.33752
0.5095	8.05664
0.51	10.37292
0.5105	8.8623
0.511	11.98425
0.5115	3.7262
0.512	3.02124
0.5125	1.40991
0.513	8.56018
0.5135	8.45947
0.514	6.04248
0.5145	1.00708
0.515	2.61841
0.5155	-0.80566
0.516	3.02124
0.5165	-1.40991
0.517	6.54602
0.5175	0.20142
0.518	3.02124
0.5185	-0.20142
0.519	2.61841
0.5195	2.11487
0.52	0.40283
0.5205	3.42407
0.521	5.74036
0.5215	10.77576
0.522	10.27222
0.5225	2.71912
0.523	3.32336
0.5235	6.74744
0.524	7.15027
0.5245	3.22266
0.525	9.56726
0.5255	4.53186
0.526	10.77576
0.5265	5.0354
0.527	11.78284
0.5275	6.94885
0.528	7.25098
0.5285	8.45947
0.529	8.05664
0.5295	3.52478
0.53	-0.30212
0.5305	2.31628
0.531	3.8269
0.5315	1.40991
0.532	2.41699
0.5325	0
0.533	2.92053
0.5335	0.70496
0.534	0.50354
0.5345	3.02124
0.535	-0.80566
0.5355	2.21558
0.536	2.11487
0.5365	5.43823
0.537	1.61133
0.5375	2.81982
0.538	0.80566
0.5385	3.7262
0.539	4.93469
0.5395	2.31628
0.54	1.91345
0.5405	3.7262
0.541	5.74036
0.5415	6.14319
0.542	7.25098
0.5425	8.35876
0.543	6.14319
0.5435	4.63257
0.544	2.11487
0.5445	4.73328
0.545	9.76868
0.5455	7.04956
0.546	4.63257
0.5465	5.33752
0.547	4.63257
0.5475	4.93469
0.548	5.74036
0.5485	3.22266
0.549	4.93469
0.5495	3.52478
0.55	1.81274
0.5505	4.43115
0.551	3.7262
0.5515	4.12903
0.552	2.41699
0.5525	7.04956
0.553	6.44531
0.5535	-0.50354
0.554	6.44531
0.5545	4.63257
0.555	3.8269
0.5555	9.97009
0.556	5.43823
0.5565	5.53894
0.557	9.26514
0.5575	8.25806
0.558	1.40991
0.5585	6.94885
0.559	5.94177
0.5595	5.13611
0.56	6.3446
0.5605	-1.3092
0.561	0.90637
0.5615	5.74036
0.562	8.7616
0.5625	8.45947
0.563	8.35876
0.5635	3.02124
0.564	2.5177
0.5645	8.05664
0.565	6.44531
0.5655	6.94885
0.566	8.05664
0.5665	7.15027
0.567	4.53186
0.5675	4.53186
0.568	9.06372
0.5685	3.8269
0.569	10.27222
0.5695	10.57434
0.57	6.54602
0.5705	5.23682
0.571	4.02832
0.5715	5.43823
0.572	6.14319
0.5725	6.54602
0.573	6.14319
0.5735	8.56018
0.574	5.63965
0.5745	-0.80566
0.575	-0.30212
0.5755	5.13611
0.576	2.92053
0.5765	6.2439
0.577	0
0.5775	7.04956
0.578	9.26514
0.5785	9.46655
0.579	10.77576
0.5795	5.84106
0.58	6.74744
0.5805	7.15027
0.581	10.0708
0.5815	9.26514
0.582	10.97717
0.5825	8.66089
0.583	9.86938
0.5835	8.25806
0.584	10.27222
0.5845	8.96301
0.585	8.45947
0.5855	3.52478
0.586	8.25806
0.5865	9.97009
0.587	11.58142
0.5875	6.44531
0.588	6.04248
0.5885	7.85522
0.589	6.54602
0.5895	2.81982
0.59	5.0354
0.5905	4.43115
0.591	10.57434
0.5915	12.08496
0.592	5.0354
0.5925	7.75452
0.593	11.78284
0.5935	8.05664
0.594	10.0708
0.5945	4.53186
0.595	-2.31628
0.5955	5.23682
0.596	2.81982
0.5965	11.07788
0.597	6.94885
0.5975	4.63257
0.598	6.14319
0.5985	11.07788
0.599	9.16443
0.5995	5.84106
0.6	11.58142
0.6005	9.56726
0.601	7.45239
0.6015	14.09912
0.602	9.46655
0.6025	2.41699
0.603	5.74036
0.6035	7.45239
0.604	6.3446
0.6045	4.73328
0.605	4.83398
0.6055	11.17859
0.606	6.64673
0.6065	5.0354
0.607	4.63257
0.6075	4.93469
0.608	8.35876
0.6085	6.94885
0.609	3.92761
0.6095	3.92761
0.61	2.71912
0.6105	5.94177
0.611	1.91345
0.6115	6.04248
0.612	4.33044
0.6125	3.92761
0.613	5.33752
0.6135	-1.10779
0.614	2.61841
0.6145	4.12903
0.615	7.25098
0.6155	2.01416
0.616	4.63257
0.6165	5.23682
0.617	6.64673
0.6175	8.15735
0.618	10.17151
0.6185	8.7616
0.619	4.63257
0.6195	4.12903
0.62	5.33752
0.6205	5.94177
0.621	6.84814
0.6215	6.64673
0.622	9.66797
0.6225	6.2439
0.623	0.90637
0.6235	1.40991
0.624	1.71204
0.6245	-2.11487
0.625	0.80566
0.6255	0.70496
0.626	3.52478
0.6265	0.10071
0.627	-2.81982
0.6275	-1.81274
0.628	3.02124
0.6285	1.81274
0.629	0.30212
0.6295	5.63965
0.63	3.8269
0.6305	4.73328
0.631	3.52478
0.6315	2.61841
0.632	3.52478
0.6325	4.53186
0.633	8.25806
0.6335	5.94177
0.634	6.3446
0.6345	5.43823
0.635	6.04248
0.6355	-0.80566
0.636	4.63257
0.6365	3.22266
0.637	6.44531
0.6375	4.33044
0.638	7.25098
0.6385	1.2085
0.639	7.75452
0.6395	3.42407
0.64	6.54602
0.6405	4.12903
0.641	3.52478
0.6415	1.71204
0.642	0.90637
0.6425	4.43115
0.643	-3.42407
0.6435	3.7262
0.644	5.53894
0.6445	9.06372
0.645	9.16443
0.6455	4.73328
0.646	3.62549
0.6465	-2.31628
0.647	9.06372
0.6475	6.74744
0.648	5.84106
0.6485	7.85522
0.649	2.61841
0.6495	3.22266
0.65	1.61133
0.6505	3.42407
0.651	5.23682
0.6515	3.12195
0.652	1.3092
0.6525	2.5177
0.653	8.35876
0.6535	3.42407
0.654	6.64673
0.6545	7.5531
0.655	8.05664
0.6555	3.02124
0.656	3.22266
0.6565	3.42407
0.657	8.8623
0.6575	4.73328
0.658	3.62549
0.6585	8.66089
0.659	7.95593
0.6595	4.73328
0.66	3.22266
0.6605	3.7262
0.661	5.0354
0.6615	6.3446
0.662	3.22266
0.6625	2.21558
0.663	6.14319
0.6635	11.07788
0.664	3.42407
0.6645	2.81982
0.665	2.71912
0.6655	5.94177
0.666	7.85522
0.6665	6.44531
0.667	9.06372
0.6675	6.64673
0.668	10.0708
0.6685	11.2793
0.669	8.96301
0.6695	3.62549
0.67	8.25806
0.6705	5.53894
0.671	10.47363
0.6715	9.06372
0.672	3.02124
0.6725	6.14319
0.673	7.04956
0.6735	6.64673
0.674	4.43115
0.6745	10.37292
0.675	5.23682
0.6755	4.93469
0.676	10.57434
0.6765	6.84814
0.677	10.57434
0.6775	10.67505
0.678	10.67505
0.6785	11.68213
0.679	10.0708
0.6795	14.19983
0.68	13.29346
0.6805	6.74744
0.681	2.31628
0.6815	9.26514
0.682	6.64673
0.6825	6.94885
0.683	7.04956
0.6835	6.84814
0.684	3.22266
0.6845	8.15735
0.685	6.04248
0.6855	4.02832
0.686	9.06372
0.6865	3.7262
0.687	1.2085
0.6875	7.85522
0.688	5.84106
0.6885	4.63257
0.689	1.61133
0.6895	5.94177
0.69	-0.10071
0.6905	4.43115
0.691	3.32336
0.6915	5.74036
0.692	7.15027
0.6925	1.3092
0.693	5.43823
0.6935	11.98425
0.694	10.87646
0.6945	6.3446
0.695	2.01416
0.6955	8.96301
0.696	6.04248
0.6965	8.05664
0.697	3.32336
0.6975	5.33752
0.698	7.5531
0.6985	4.63257
0.699	3.52478
0.6995	7.04956
0.7	3.22266
0.7005	4.02832
0.701	4.63257
0.7015	2.5177
