Gabriele_Carluccio_Left_2.c3d  



Time(s):	B_L_bicipite(μV):
0.6175	7.04956
0.618	5.43823
0.6185	0.60425
0.619	-0.60425
0.6195	1.91345
0.62	2.92053
0.6205	1.51062
0.621	-1.40991
0.6215	2.5177
0.622	6.04248
0.6225	5.33752
0.623	2.81982
0.6235	2.61841
0.624	2.41699
0.6245	5.84106
0.625	-5.33752
0.6255	2.71912
0.626	-0.90637
0.6265	2.92053
0.627	3.7262
0.6275	5.0354
0.628	4.12903
0.6285	2.71912
0.629	0.80566
0.6295	5.94177
0.63	6.94885
0.6305	6.04248
0.631	2.31628
0.6315	5.23682
0.632	3.52478
0.6325	3.62549
0.633	7.95593
0.6335	9.76868
0.634	11.98425
0.6345	15.20691
0.635	9.26514
0.6355	11.78284
0.636	6.04248
0.6365	11.17859
0.637	7.95593
0.6375	6.94885
0.638	7.65381
0.6385	9.56726
0.639	7.25098
0.6395	8.7616
0.64	7.75452
0.6405	9.26514
0.641	2.81982
0.6415	9.26514
0.642	5.84106
0.6425	3.42407
0.643	2.61841
0.6435	9.06372
0.644	6.94885
0.6445	6.44531
0.645	7.04956
0.6455	8.05664
0.646	8.8623
0.6465	6.3446
0.647	6.14319
0.6475	6.44531
0.648	6.3446
0.6485	4.83398
0.649	5.33752
0.6495	6.64673
0.65	5.74036
0.6505	10.57434
0.651	12.68921
0.6515	8.96301
0.652	6.14319
0.6525	7.85522
0.653	11.2793
0.6535	4.43115
0.654	10.47363
0.6545	7.35168
0.655	13.39417
0.6555	7.45239
0.656	10.57434
0.6565	5.33752
0.657	0.80566
0.6575	4.22974
0.658	0.50354
0.6585	2.71912
0.659	6.94885
0.6595	6.44531
0.66	4.33044
0.6605	3.42407
0.661	3.32336
0.6615	4.93469
0.662	0.30212
0.6625	5.33752
0.663	0.50354
0.6635	4.63257
0.664	3.92761
0.6645	-0.10071
0.665	-0.10071
0.6655	0.60425
0.666	1.61133
0.6665	4.22974
0.667	1.61133
0.6675	1.91345
0.668	-3.02124
0.6685	-2.01416
0.669	4.53186
0.6695	3.52478
0.67	-1.40991
0.6705	1.40991
0.671	-1.61133
0.6715	-1.3092
0.672	0.90637
0.6725	0.20142
0.673	-1.81274
0.6735	-1.71204
0.674	-1.91345
0.6745	-0.80566
0.675	-1.2085
0.6755	-2.5177
0.676	0.70496
0.6765	-2.21558
0.677	3.02124
0.6775	4.43115
0.678	4.02832
0.6785	5.33752
0.679	4.33044
0.6795	0.20142
0.68	3.12195
0.6805	4.12903
0.681	1.51062
0.6815	1.3092
0.682	10.47363
0.6825	4.33044
0.683	6.2439
0.6835	5.13611
0.684	3.7262
0.6845	2.41699
0.685	2.21558
0.6855	0.50354
0.686	1.61133
0.6865	3.02124
0.687	-0.60425
0.6875	2.11487
0.688	5.43823
0.6885	10.17151
0.689	4.12903
0.6895	6.2439
0.69	7.95593
0.6905	8.56018
0.691	1.81274
0.6915	2.11487
0.692	7.45239
0.6925	6.14319
0.693	5.23682
0.6935	9.97009
0.694	9.36584
0.6945	10.0708
0.695	8.56018
0.6955	6.94885
0.696	9.26514
0.6965	6.2439
0.697	12.48779
0.6975	13.29346
0.698	7.04956
0.6985	7.04956
0.699	7.65381
0.6995	12.89062
0.7	10.67505
0.7005	11.78284
0.701	5.74036
0.7015	9.76868
0.702	7.5531
0.7025	9.26514
0.703	8.96301
0.7035	5.94177
0.704	5.23682
0.7045	6.54602
0.705	6.2439
0.7055	8.66089
0.706	8.96301
0.7065	8.96301
0.707	4.12903
0.7075	4.73328
0.708	7.45239
0.7085	3.32336
0.709	7.15027
0.7095	7.35168
0.71	7.75452
0.7105	5.94177
0.711	3.02124
0.7115	3.42407
0.712	7.85522
0.7125	2.21558
0.713	3.12195
0.7135	-1.71204
0.714	-0.80566
0.7145	-0.30212
0.715	2.5177
0.7155	-1.10779
0.716	6.14319
0.7165	-0.20142
0.717	3.22266
0.7175	3.12195
0.718	4.53186
0.7185	2.41699
0.719	4.93469
0.7195	7.25098
0.72	3.8269
0.7205	0.40283
0.721	10.77576
0.7215	0.60425
