Domenico_Di_Fonza_Left_1.c3d  



Time(s):	B_L_bicipite(μV):
0.4475	-4.33044
0.448	-8.8623
0.4485	-7.45239
0.449	-14.30054
0.4495	-11.98425
0.45	-11.68213
0.4505	-8.8623
0.451	-4.93469
0.4515	-5.43823
0.452	-6.3446
0.4525	-4.73328
0.453	-9.97009
0.4535	-10.77576
0.454	-11.98425
0.4545	-12.28638
0.455	-11.48071
0.4555	-8.66089
0.456	-7.04956
0.4565	-11.07788
0.457	-7.35168
0.4575	-6.3446
0.458	-11.68213
0.4585	-14.70337
0.459	-12.99133
0.4595	-14.40125
0.46	-13.797
0.4605	-13.39417
0.461	-9.56726
0.4615	-6.64673
0.462	-13.29346
0.4625	-12.78992
0.463	-10.0708
0.4635	-8.15735
0.464	-9.97009
0.4645	-9.16443
0.465	-6.3446
0.4655	-12.78992
0.466	-15.20691
0.4665	-8.56018
0.467	-10.97717
0.4675	-16.01257
0.468	-14.50195
0.4685	-15.50903
0.469	-11.2793
0.4695	-14.80408
0.47	-16.11328
0.4705	-11.38
0.471	-14.90479
0.4715	-15.20691
0.472	-12.89062
0.4725	-14.50195
0.473	-14.40125
0.4735	-8.05664
0.474	-12.28638
0.4745	-16.71753
0.475	-20.94727
0.4755	-19.73877
0.476	-11.07788
0.4765	-17.32178
0.477	-15.00549
0.4775	-19.73877
0.478	-19.43665
0.4785	-24.27063
0.479	-24.47205
0.4795	-19.23523
0.48	-13.19275
0.4805	-14.09912
0.481	-8.66089
0.4815	-14.30054
0.482	-9.06372
0.4825	-10.77576
0.483	-8.8623
0.4835	-6.04248
0.484	-9.06372
0.4845	-13.29346
0.485	-6.54602
0.4855	-9.66797
0.486	-10.37292
0.4865	-15.1062
0.487	-17.01965
0.4875	-13.09204
0.488	-11.68213
0.4885	-16.61682
0.489	-12.5885
0.4895	-12.18567
0.49	-11.88354
0.4905	-6.2439
0.491	-13.59558
0.4915	-11.17859
0.492	-14.09912
0.4925	-11.78284
0.493	-16.71753
0.4935	-13.49487
0.494	-16.11328
0.4945	-15.91187
0.495	-11.38
0.4955	-10.37292
0.496	-7.5531
0.4965	-8.35876
0.497	-5.33752
0.4975	-8.05664
0.498	-10.17151
0.4985	-1.40991
0.499	-1.40991
0.4995	0.30212
0.5	-4.33044
0.5005	-1.91345
0.501	-0.70496
0.5015	-1.71204
0.502	4.33044
0.5025	-3.52478
0.503	-2.81982
0.5035	3.92761
0.504	12.48779
0.5045	12.78992
0.505	11.58142
0.5055	9.06372
0.506	6.2439
0.5065	13.89771
0.507	12.78992
0.5075	8.66089
0.508	9.97009
0.5085	9.97009
0.509	8.45947
0.5095	-1.10779
0.51	3.52478
0.5105	4.02832
0.511	-1.91345
0.5115	-9.26514
0.512	-6.84814
0.5125	-7.65381
0.513	-3.22266
0.5135	-8.66089
0.514	-8.8623
0.5145	-6.3446
0.515	-0.30212
0.5155	1.2085
0.516	6.64673
0.5165	1.10779
0.517	9.06372
0.5175	13.09204
0.518	6.54602
0.5185	12.5885
0.519	9.97009
0.5195	7.15027
0.52	8.66089
0.5205	11.68213
0.521	11.07788
0.5215	10.47363
0.522	17.12036
0.5225	11.58142
0.523	10.27222
0.5235	18.42957
0.524	21.04797
0.5245	23.46497
0.525	20.1416
0.5255	19.33594
0.526	16.81824
0.5265	12.68921
0.527	10.27222
0.5275	9.06372
0.528	15.50903
0.5285	10.67505
0.529	6.04248
0.5295	8.45947
0.53	7.35168
0.5305	8.05664
0.531	6.2439
0.5315	10.0708
0.532	13.49487
0.5325	14.70337
0.533	11.68213
0.5335	7.95593
0.534	9.16443
0.5345	19.94019
0.535	19.53735
0.5355	13.69629
0.536	23.26355
0.5365	20.84656
0.537	15.00549
0.5375	8.56018
0.538	6.94885
0.5385	8.35876
0.539	9.97009
0.5395	11.78284
0.54	18.02673
0.5405	11.78284
0.541	14.40125
0.5415	17.52319
0.542	15.40833
0.5425	16.81824
0.543	20.24231
0.5435	17.32178
0.544	18.8324
0.5445	19.73877
0.545	21.85364
0.5455	23.16284
0.546	22.05505
0.5465	22.25647
0.547	17.22107
0.5475	22.86072
0.548	13.797
0.5485	12.68921
0.549	16.01257
0.5495	9.66797
0.55	9.97009
0.5505	15.81116
0.551	17.52319
0.5515	18.12744
0.552	11.07788
0.5525	16.71753
0.553	12.5885
0.5535	14.80408
0.554	15.50903
0.5545	18.8324
0.555	14.09912
0.5555	14.70337
0.556	17.52319
0.5565	18.32886
0.557	14.60266
0.5575	20.1416
0.558	19.83948
0.5585	14.50195
0.559	18.22815
0.5595	15.50903
0.56	21.04797
0.5605	13.49487
0.561	16.01257
0.5615	13.29346
0.562	13.39417
0.5625	15.60974
0.563	17.42249
0.5635	11.48071
0.564	16.11328
0.5645	15.20691
0.565	17.72461
0.5655	18.53027
0.566	16.41541
0.5665	9.66797
0.567	9.16443
0.5675	10.37292
0.568	7.95593
0.5685	7.5531
0.569	5.94177
0.5695	6.64673
0.57	9.06372
0.5705	13.69629
0.571	12.68921
0.5715	5.63965
0.572	4.12903
0.5725	4.83398
0.573	6.14319
0.5735	4.33044
0.574	1.91345
0.5745	5.23682
0.575	12.99133
0.5755	13.19275
0.576	8.96301
0.5765	6.44531
0.577	8.35876
0.5775	8.96301
0.578	13.99841
0.5785	10.27222
0.579	6.3446
0.5795	8.35876
0.58	6.14319
0.5805	9.76868
0.581	18.02673
0.5815	18.93311
0.582	17.22107
0.5825	9.97009
0.583	6.84814
0.5835	8.25806
0.584	5.0354
0.5845	2.31628
0.585	2.71912
0.5855	0.30212
0.586	9.36584
0.5865	7.15027
0.587	5.84106
0.5875	10.37292
0.588	12.08496
0.5885	11.78284
0.589	6.14319
0.5895	4.33044
0.59	4.33044
0.5905	6.44531
0.591	1.2085
0.5915	9.46655
0.592	10.37292
0.5925	4.93469
0.593	8.7616
0.5935	9.97009
0.594	6.94885
0.5945	7.25098
0.595	5.33752
0.5955	4.22974
0.596	1.2085
0.5965	6.54602
0.597	2.81982
0.5975	5.63965
0.598	6.14319
0.5985	4.53186
0.599	7.25098
0.5995	-0.50354
0.6	3.42407
0.6005	5.33752
0.601	3.32336
0.6015	5.84106
0.602	1.3092
0.6025	6.44531
0.603	9.66797
0.6035	8.96301
0.604	9.46655
0.6045	9.56726
0.605	8.8623
0.6055	11.2793
0.606	10.97717
0.6065	8.7616
0.607	12.18567
0.6075	6.84814
0.608	10.17151
0.6085	4.93469
0.609	12.5885
0.6095	9.56726
0.61	11.2793
0.6105	11.2793
0.611	7.65381
0.6115	9.66797
0.612	7.85522
0.6125	13.09204
0.613	9.06372
0.6135	5.43823
0.614	11.17859
0.6145	9.26514
0.615	11.98425
0.6155	10.77576
0.616	10.87646
0.6165	8.66089
0.617	10.37292
0.6175	7.04956
0.618	6.74744
0.6185	12.68921
0.619	7.85522
0.6195	11.98425
0.62	5.33752
0.6205	5.84106
0.621	2.81982
0.6215	2.5177
0.622	6.94885
0.6225	6.2439
0.623	6.94885
0.6235	10.77576
0.624	5.84106
0.6245	3.8269
0.625	3.62549
0.6255	4.83398
0.626	6.2439
0.6265	3.7262
0.627	6.2439
0.6275	8.35876
0.628	10.97717
0.6285	4.63257
0.629	5.63965
0.6295	0.10071
0.63	8.05664
0.6305	9.76868
0.631	6.74744
0.6315	10.77576
0.632	8.45947
0.6325	6.44531
0.633	10.37292
0.6335	17.92603
0.634	13.29346
0.6345	15.30762
0.635	17.52319
0.6355	17.01965
0.636	16.01257
0.6365	15.30762
0.637	6.54602
0.6375	10.47363
0.638	5.13611
0.6385	5.63965
0.639	8.45947
0.6395	8.45947
0.64	7.65381
0.6405	10.0708
0.641	11.2793
0.6415	12.38708
0.642	8.25806
0.6425	10.87646
0.643	17.32178
0.6435	14.90479
0.644	16.81824
0.6445	15.20691
0.645	14.80408
0.6455	10.0708
0.646	16.21399
0.6465	16.51611
0.647	12.28638
0.6475	13.69629
0.648	14.19983
0.6485	20.34302
0.649	13.19275
0.6495	6.44531
0.65	16.3147
0.6505	10.87646
0.651	15.30762
0.6515	11.68213
0.652	16.91895
0.6525	15.91187
0.653	24.06921
0.6535	26.58691
0.654	20.54443
0.6545	23.8678
0.655	29.70886
0.6555	21.45081
0.656	23.36426
0.6565	23.46497
0.657	25.177
0.6575	21.65222
0.658	24.77417
0.6585	20.1416
0.659	16.21399
0.6595	13.29346
0.66	12.48779
0.6605	16.3147
0.661	19.23523
0.6615	13.59558
0.662	13.69629
0.6625	6.3446
0.663	9.97009
0.6635	4.33044
0.664	10.47363
0.6645	8.15735
0.665	8.66089
0.6655	12.89062
0.666	16.21399
0.6665	9.76868
0.667	10.67505
0.6675	12.18567
0.668	12.28638
0.6685	13.39417
0.669	16.61682
0.6695	13.89771
0.67	18.32886
0.6705	21.65222
0.671	15.1062
0.6715	17.22107
0.672	13.39417
0.6725	13.59558
0.673	14.30054
0.6735	14.09912
0.674	13.59558
0.6745	12.08496
0.675	11.48071
0.6755	12.18567
0.676	13.797
0.6765	19.43665
0.677	14.09912
0.6775	12.28638
0.678	14.30054
0.6785	15.20691
0.679	23.16284
0.6795	14.80408
0.68	14.30054
0.6805	12.5885
0.681	15.71045
0.6815	19.33594
0.682	14.50195
0.6825	19.83948
0.683	16.71753
0.6835	10.17151
0.684	10.87646
0.6845	17.6239
0.685	22.45789
0.6855	21.14868
0.686	17.72461
0.6865	17.42249
0.687	16.81824
0.6875	17.72461
0.688	18.8324
0.6885	15.50903
0.689	16.61682
0.6895	12.89062
0.69	16.21399
0.6905	13.09204
0.691	15.81116
0.6915	16.3147
0.692	13.09204
0.6925	10.67505
0.693	15.81116
0.6935	13.89771
0.694	15.50903
0.6945	16.41541
0.695	16.01257
0.6955	9.46655
0.696	12.38708
0.6965	13.89771
0.697	12.18567
0.6975	11.98425
0.698	17.6239
0.6985	16.11328
0.699	20.24231
0.6995	19.33594
0.7	17.22107
0.7005	14.90479
0.701	14.30054
0.7015	18.02673
0.702	16.21399
0.7025	16.81824
0.703	9.66797
0.7035	8.05664
0.704	11.98425
0.7045	10.0708
0.705	10.97717
0.7055	11.38
0.706	10.37292
0.7065	13.09204
0.707	13.39417
0.7075	19.94019
0.708	18.63098
0.7085	17.82532
0.709	18.73169
0.7095	13.99841
0.71	14.09912
0.7105	13.19275
0.711	15.81116
0.7115	18.93311
0.712	19.33594
0.7125	15.71045
0.713	14.19983
0.7135	12.08496
0.714	12.68921
0.7145	7.45239
0.715	8.8623
