Gabriele_Carluccio_Left_2.c3d  



Time(s):	B_R_bicipite(μV):
0.6085	5.94177
0.609	-0.70496
0.6095	3.02124
0.61	5.63965
0.6105	2.01416
0.611	3.92761
0.6115	8.35876
0.612	5.74036
0.6125	5.53894
0.613	1.81274
0.6135	2.11487
0.614	4.53186
0.6145	6.64673
0.615	4.33044
0.6155	9.86938
0.616	7.75452
0.6165	12.18567
0.617	3.8269
0.6175	6.74744
0.618	3.22266
0.6185	12.89062
0.619	11.78284
0.6195	10.37292
0.62	13.19275
0.6205	7.15027
0.621	7.95593
0.6215	7.5531
0.622	9.86938
0.6225	3.22266
0.623	3.62549
0.6235	4.22974
0.624	3.62549
0.6245	1.3092
0.625	4.73328
0.6255	3.52478
0.626	0.40283
0.6265	-5.84106
0.627	-1.40991
0.6275	-4.63257
0.628	1.61133
0.6285	3.22266
0.629	3.32336
0.6295	5.23682
0.63	7.25098
0.6305	5.94177
0.631	8.05664
0.6315	6.3446
0.632	11.68213
0.6325	3.92761
0.633	1.81274
0.6335	-1.2085
0.634	2.11487
0.6345	-0.70496
0.635	-2.41699
0.6355	1.2085
0.636	4.22974
0.6365	6.14319
0.637	5.0354
0.6375	0.70496
0.638	3.92761
0.6385	-0.60425
0.639	3.7262
0.6395	5.33752
0.64	10.27222
0.6405	4.02832
0.641	4.63257
0.6415	10.0708
0.642	5.23682
0.6425	4.83398
0.643	6.64673
0.6435	11.48071
0.644	7.15027
0.6445	10.87646
0.645	10.0708
0.6455	4.33044
0.646	-2.21558
0.6465	2.21558
0.647	4.12903
0.6475	5.23682
0.648	5.13611
0.6485	6.04248
0.649	3.7262
0.6495	9.56726
0.65	7.5531
0.6505	-1.51062
0.651	2.5177
0.6515	4.43115
0.652	5.43823
0.6525	10.47363
0.653	4.53186
0.6535	8.05664
0.654	4.43115
0.6545	6.84814
0.655	6.44531
0.6555	8.96301
0.656	10.0708
0.6565	6.14319
0.657	7.45239
0.6575	5.53894
0.658	10.27222
0.6585	3.8269
0.659	6.84814
0.6595	4.22974
0.66	0.90637
0.6605	6.54602
0.661	8.15735
0.6615	2.21558
0.662	4.93469
0.6625	5.43823
0.663	5.84106
0.6635	13.797
0.664	7.5531
0.6645	10.27222
0.665	8.56018
0.6655	11.2793
0.666	5.23682
0.6665	2.11487
0.667	10.0708
0.6675	7.75452
0.668	5.74036
0.6685	7.25098
0.669	8.8623
0.6695	15.91187
0.67	11.78284
0.6705	11.38
0.671	1.40991
0.6715	5.53894
0.672	3.12195
0.6725	4.53186
0.673	3.7262
0.6735	0.70496
0.674	8.96301
0.6745	2.5177
0.675	3.02124
0.6755	5.53894
0.676	8.8623
0.6765	10.57434
0.677	4.83398
0.6775	9.76868
0.678	7.65381
0.6785	6.94885
0.679	4.33044
0.6795	8.15735
0.68	7.25098
0.6805	4.93469
0.681	5.33752
0.6815	6.2439
0.682	6.44531
0.6825	8.35876
0.683	8.8623
0.6835	7.75452
0.684	5.74036
0.6845	6.3446
0.685	6.3446
0.6855	-1.81274
0.686	4.43115
0.6865	4.73328
0.687	-1.3092
0.6875	4.73328
0.688	5.63965
0.6885	4.43115
0.689	2.41699
0.6895	2.11487
0.69	-1.51062
0.6905	0.20142
0.691	2.5177
0.6915	3.32336
0.692	4.73328
0.6925	3.22266
0.693	2.71912
0.6935	4.63257
0.694	5.13611
0.6945	3.02124
0.695	0
0.6955	4.12903
0.696	4.83398
0.6965	12.78992
0.697	11.17859
0.6975	15.30762
0.698	12.18567
0.6985	3.7262
0.699	11.17859
0.6995	6.2439
0.7	5.33752
0.7005	9.26514
0.701	-2.61841
0.7015	3.02124
0.702	2.61841
0.7025	-4.63257
0.703	0.70496
0.7035	-2.61841
0.704	-4.43115
0.7045	-3.32336
0.705	-2.21558
0.7055	-2.5177
0.706	-1.51062
0.7065	5.84106
0.707	3.92761
0.7075	-5.84106
0.708	-1.81274
0.7085	-5.94177
0.709	-3.32336
0.7095	-3.12195
0.71	-0.60425
0.7105	0.40283
0.711	-4.02832
0.7115	1.10779
0.712	3.52478
0.7125	7.5531
0.713	7.25098
0.7135	7.5531
0.714	9.66797
0.7145	4.43115
0.715	5.84106
0.7155	10.77576
0.716	9.56726
0.7165	9.06372
0.717	8.15735
0.7175	9.26514
0.718	5.43823
0.7185	7.04956
