Franco_Uliana_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.3775	10.37292
0.378	7.95593
0.3785	10.27222
0.379	7.25098
0.3795	5.43823
0.38	8.05664
0.3805	6.54602
0.381	5.33752
0.3815	10.0708
0.382	4.73328
0.3825	5.84106
0.383	7.85522
0.3835	8.35876
0.384	4.33044
0.3845	4.43115
0.385	8.96301
0.3855	9.56726
0.386	5.84106
0.3865	4.22974
0.387	6.3446
0.3875	6.3446
0.388	5.84106
0.3885	9.36584
0.389	7.04956
0.3895	8.56018
0.39	8.96301
0.3905	10.37292
0.391	5.23682
0.3915	4.12903
0.392	3.42407
0.3925	4.63257
0.393	5.13611
0.3935	5.33752
0.394	4.43115
0.3945	4.93469
0.395	4.93469
0.3955	5.13611
0.396	4.93469
0.3965	8.15735
0.397	4.43115
0.3975	9.76868
0.398	6.04248
0.3985	5.53894
0.399	2.01416
0.3995	3.7262
0.4	5.94177
0.4005	2.21558
0.401	1.40991
0.4015	5.33752
0.402	4.93469
0.4025	5.23682
0.403	-0.70496
0.4035	3.92761
0.404	1.3092
0.4045	-0.40283
0.405	0.10071
0.4055	3.32336
0.406	8.7616
0.4065	4.22974
0.407	5.94177
0.4075	2.81982
0.408	7.75452
0.4085	-0.90637
0.409	3.12195
0.4095	7.35168
0.41	4.22974
0.4105	10.17151
0.411	0.70496
0.4115	6.54602
0.412	4.53186
0.4125	10.27222
0.413	6.54602
0.4135	3.12195
0.414	6.84814
0.4145	5.94177
0.415	0.90637
0.4155	3.22266
0.416	2.61841
0.4165	2.61841
0.417	-3.12195
0.4175	6.74744
0.418	7.85522
0.4185	2.5177
0.419	1.3092
0.4195	5.13611
0.42	1.51062
0.4205	1.00708
0.421	-2.92053
0.4215	-0.70496
0.422	-1.10779
0.4225	5.43823
0.423	6.54602
0.4235	7.95593
0.424	6.44531
0.4245	9.06372
0.425	7.45239
0.4255	8.25806
0.426	10.67505
0.4265	11.48071
0.427	12.5885
0.4275	12.68921
0.428	21.24939
0.4285	15.60974
0.429	16.51611
0.4295	12.18567
0.43	9.16443
0.4305	15.1062
0.431	12.28638
0.4315	15.1062
0.432	8.15735
0.4325	12.08496
0.433	12.5885
0.4335	13.69629
0.434	11.17859
0.4345	4.83398
0.435	9.06372
0.4355	3.42407
0.436	6.84814
0.4365	5.94177
0.437	2.92053
0.4375	6.64673
0.438	6.44531
0.4385	4.63257
0.439	4.43115
0.4395	4.83398
0.44	1.3092
0.4405	7.04956
0.441	4.22974
0.4415	5.63965
0.442	5.23682
0.4425	9.46655
0.443	5.74036
0.4435	5.43823
0.444	5.33752
0.4445	0.60425
0.445	-2.61841
0.4455	3.22266
0.446	-5.43823
0.4465	3.42407
0.447	-0.10071
0.4475	-10.57434
0.448	0.50354
0.4485	1.40991
0.449	-3.32336
0.4495	0.90637
0.45	2.81982
0.4505	3.7262
0.451	3.32336
0.4515	7.25098
0.452	-0.60425
0.4525	1.91345
0.453	-0.10071
0.4535	2.71912
0.454	6.84814
0.4545	3.8269
0.455	-1.81274
0.4555	4.43115
0.456	5.53894
0.4565	-1.3092
0.457	4.73328
0.4575	4.53186
0.458	5.33752
0.4585	3.32336
0.459	4.12903
0.4595	4.53186
0.46	-1.40991
0.4605	3.62549
0.461	3.62549
0.4615	-0.20142
0.462	2.61841
0.4625	2.81982
0.463	8.45947
0.4635	2.31628
0.464	4.63257
0.4645	2.01416
0.465	2.31628
0.4655	2.92053
0.466	7.45239
0.4665	7.85522
0.467	5.13611
0.4675	4.53186
0.468	2.71912
0.4685	4.63257
0.469	6.44531
0.4695	3.7262
0.47	1.00708
0.4705	7.45239
0.471	3.32336
0.4715	2.5177
0.472	9.86938
0.4725	2.71912
0.473	7.5531
0.4735	10.17151
0.474	7.95593
0.4745	7.15027
0.475	5.43823
0.4755	8.15735
0.476	6.84814
0.4765	7.95593
0.477	9.56726
0.4775	13.09204
0.478	9.16443
0.4785	8.66089
0.479	8.96301
0.4795	12.89062
0.48	8.45947
0.4805	9.86938
0.481	9.46655
0.4815	11.58142
0.482	4.83398
0.4825	3.8269
0.483	4.33044
0.4835	6.64673
0.484	9.06372
0.4845	3.7262
0.485	7.15027
0.4855	7.65381
0.486	6.44531
0.4865	1.51062
0.487	-0.90637
0.4875	3.42407
0.488	6.14319
0.4885	2.81982
0.489	7.04956
0.4895	2.01416
0.49	2.11487
0.4905	3.32336
0.491	-1.3092
0.4915	2.5177
0.492	4.63257
0.4925	6.2439
0.493	0.90637
0.4935	-1.51062
0.494	2.11487
0.4945	0.40283
0.495	5.53894
0.4955	5.33752
0.496	5.84106
0.4965	4.22974
0.497	3.22266
0.4975	2.11487
0.498	2.92053
0.4985	2.81982
0.499	-1.2085
0.4995	5.84106
0.5	5.74036
0.5005	5.0354
0.501	0.80566
0.5015	-3.12195
0.502	2.41699
0.5025	2.31628
0.503	-1.91345
0.5035	-1.61133
0.504	-0.30212
0.5045	-0.10071
0.505	0.60425
0.5055	3.8269
0.506	1.10779
0.5065	-1.3092
0.507	-3.7262
0.5075	-1.3092
0.508	2.81982
0.5085	2.92053
0.509	2.21558
0.5095	1.10779
0.51	-2.92053
0.5105	1.3092
0.511	1.40991
0.5115	-0.20142
0.512	0.60425
0.5125	1.10779
0.513	-0.50354
0.5135	4.83398
0.514	-2.61841
0.5145	2.61841
0.515	4.63257
0.5155	2.5177
0.516	2.31628
0.5165	-1.71204
0.517	4.63257
0.5175	4.43115
0.518	2.61841
0.5185	-0.90637
0.519	4.22974
0.5195	4.12903
0.52	6.64673
0.5205	1.00708
0.521	2.81982
0.5215	1.71204
0.522	3.8269
0.5225	2.01416
0.523	5.23682
0.5235	-1.51062
0.524	3.92761
0.5245	1.51062
0.525	-2.92053
0.5255	1.61133
0.526	3.92761
0.5265	2.11487
0.527	2.61841
0.5275	0.40283
0.528	-0.40283
0.5285	-1.3092
0.529	0.50354
0.5295	-2.21558
0.53	4.53186
0.5305	-0.70496
0.531	-1.2085
0.5315	2.31628
