Alessio_Russo_Left_1.c3d  



Time(s):	C_R_bicipite(μV):
0.5215	-8.7616
0.522	-12.68921
0.5225	-7.25098
0.523	-10.47363
0.5235	-2.71912
0.524	-4.63257
0.5245	1.00708
0.525	-2.81982
0.5255	-7.65381
0.526	-7.5531
0.5265	-3.8269
0.527	3.02124
0.5275	-2.5177
0.528	-3.92761
0.5285	-3.8269
0.529	-2.31628
0.5295	-5.23682
0.53	-9.97009
0.5305	-8.15735
0.531	0.20142
0.5315	-6.44531
0.532	-6.64673
0.5325	-13.39417
0.533	-12.99133
0.5335	-11.07788
0.534	-5.23682
0.5345	-8.96301
0.535	-6.14319
0.5355	-5.84106
0.536	-4.43115
0.5365	-0.70496
0.537	1.00708
0.5375	2.71912
0.538	18.8324
0.5385	23.76709
0.539	24.97559
0.5395	21.75293
0.54	23.26355
0.5405	17.01965
0.541	7.35168
0.5415	2.31628
0.542	-1.71204
0.5425	-13.69629
0.543	-10.47363
0.5435	-2.5177
0.544	-9.86938
0.5445	-4.22974
0.545	-10.87646
0.5455	-5.94177
0.546	0.80566
0.5465	1.10779
0.547	1.2085
0.5475	2.61841
0.548	1.10779
0.5485	0.30212
0.549	-2.21558
0.5495	3.32336
0.55	-3.42407
0.5505	-3.22266
0.551	-0.80566
0.5515	9.26514
0.552	4.33044
0.5525	2.01416
0.553	-4.83398
0.5535	-7.15027
0.554	-7.04956
0.5545	-1.51062
0.555	0.20142
0.5555	-2.11487
0.556	-4.53186
0.5565	-1.71204
0.557	0.80566
0.5575	3.62549
0.558	6.04248
0.5585	2.81982
0.559	8.25806
0.5595	4.33044
0.56	5.43823
0.5605	5.23682
0.561	6.04248
0.5615	0.10071
0.562	-4.43115
0.5625	2.41699
0.563	0.70496
0.5635	0.80566
0.564	5.23682
0.5645	5.74036
0.565	2.01416
0.5655	6.64673
0.566	3.7262
0.5665	6.3446
0.567	6.14319
0.5675	0.10071
0.568	-3.22266
0.5685	-2.31628
0.569	-5.84106
0.5695	-6.94885
0.57	2.92053
0.5705	9.56726
0.571	11.48071
0.5715	17.22107
0.572	24.47205
0.5725	34.94568
0.573	65.25879
0.5735	81.57349
0.574	84.99756
0.5745	76.13525
0.575	63.04321
0.5755	44.71436
0.576	24.06921
0.5765	13.39417
0.577	-7.65381
0.5775	-22.25647
0.578	-35.14709
0.5785	-49.85046
0.579	-49.74976
0.5795	-49.64905
0.58	-49.64905
0.5805	-46.62781
0.581	-39.57825
0.5815	-43.00232
0.582	-50.55542
0.5825	-49.24622
0.583	-50.95825
0.5835	-39.67896
0.584	-30.01099
0.5845	-25.37842
0.585	-15.20691
0.5855	-14.50195
0.586	5.13611
0.5865	42.09595
0.587	67.57507
0.5875	65.05737
0.588	59.51843
0.5885	41.4917
0.589	22.6593
0.5895	7.25098
0.59	-4.63257
0.5905	-12.18567
0.591	-23.46497
0.5915	-29.40674
0.592	-28.80249
0.5925	-32.7301
0.593	-36.95984
0.5935	-47.63489
0.594	-42.8009
0.5945	-32.02515
0.595	-19.13452
0.5955	-17.52319
0.596	-14.09912
0.5965	-9.97009
0.597	-8.25806
0.5975	-0.90637
0.598	-8.25806
0.5985	-5.23682
0.599	-4.43115
0.5995	-7.65381
0.6	-7.25098
0.6005	-4.02832
0.601	2.5177
0.6015	2.92053
0.602	7.04956
0.6025	4.83398
0.603	4.63257
0.6035	6.74744
0.604	11.98425
0.6045	8.96301
0.605	14.60266
0.6055	11.98425
0.606	9.76868
0.6065	9.36584
0.607	13.797
0.6075	9.76868
0.608	12.38708
0.6085	28.60107
0.609	35.44922
0.6095	34.03931
0.61	22.6593
0.6105	14.80408
0.611	6.64673
0.6115	7.5531
0.612	-3.92761
0.6125	-1.61133
0.613	6.64673
0.6135	10.27222
0.614	22.86072
0.6145	37.16125
0.615	34.24072
0.6155	37.66479
0.616	41.59241
0.6165	32.02515
0.617	23.46497
0.6175	20.74585
0.618	14.40125
0.6185	11.17859
0.619	8.96301
0.6195	1.40991
0.62	-7.85522
0.6205	-22.6593
0.621	-33.83789
0.6215	-39.77966
0.622	-41.79382
0.6225	-42.39807
0.623	-34.94568
0.6235	-27.39258
0.624	-27.49329
0.6245	-22.96143
0.625	-20.1416
0.6255	-21.95435
0.626	-18.73169
0.6265	-19.13452
0.627	-20.64514
0.6275	-18.8324
0.628	-21.85364
0.6285	-17.92603
0.629	-16.21399
0.6295	-11.68213
0.63	-17.6239
0.6305	-5.23682
0.631	-6.94885
0.6315	-2.71912
0.632	-4.22974
0.6325	-3.12195
0.633	0.70496
0.6335	6.74744
0.634	7.25098
0.6345	-2.5177
0.635	-3.22266
0.6355	0.20142
0.636	0.90637
0.6365	7.35168
0.637	19.23523
0.6375	17.6239
0.638	17.01965
0.6385	9.46655
0.639	3.8269
0.6395	4.22974
0.64	7.5531
0.6405	5.33752
0.641	7.65381
0.6415	10.77576
0.642	17.52319
0.6425	18.42957
0.643	13.49487
0.6435	4.63257
0.644	4.43115
0.6445	-1.10779
0.645	-1.10779
0.6455	2.5177
0.646	-2.01416
0.6465	-13.69629
0.647	-13.19275
0.6475	-20.24231
0.648	-24.37134
0.6485	-33.63647
0.649	-34.24072
0.6495	-30.51453
0.65	-32.83081
0.6505	-22.35718
0.651	-15.81116
0.6515	-10.97717
0.652	4.33044
0.6525	13.39417
0.653	23.46497
0.6535	16.21399
0.654	12.89062
0.6545	13.09204
0.655	5.43823
0.6555	4.93469
0.656	0.40283
0.6565	-6.74744
0.657	-10.0708
0.6575	-14.90479
0.658	-11.68213
0.6585	-13.89771
0.659	-6.2439
0.6595	18.8324
0.66	40.2832
0.6605	47.13135
0.661	42.19666
0.6615	36.25488
0.662	16.71753
0.6625	1.61133
0.663	-12.99133
0.6635	-19.53735
0.664	-21.45081
0.6645	-4.83398
0.665	21.55151
0.6655	36.35559
0.666	43.60657
0.6665	41.39099
0.667	29.91028
0.6675	11.58142
0.668	3.7262
0.6685	-13.19275
0.669	-25.177
0.6695	-32.93152
0.67	-40.98816
0.6705	-48.54126
0.671	-60.62622
0.6715	-62.33826
0.672	-59.82056
