Gianluca_La_Polta_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.5065	2.71912
0.507	6.14319
0.5075	4.83398
0.508	6.14319
0.5085	6.74744
0.509	0
0.5095	5.63965
0.51	6.04248
0.5105	2.11487
0.511	5.53894
0.5115	4.02832
0.512	2.71912
0.5125	4.02832
0.513	6.74744
0.5135	2.41699
0.514	1.61133
0.5145	8.66089
0.515	5.13611
0.5155	4.93469
0.516	2.31628
0.5165	4.22974
0.517	6.14319
0.5175	4.83398
0.518	-1.71204
0.5185	2.01416
0.519	4.43115
0.5195	4.02832
0.52	10.37292
0.5205	7.85522
0.521	8.15735
0.5215	5.84106
0.522	9.97009
0.5225	9.46655
0.523	10.47363
0.5235	17.12036
0.524	11.68213
0.5245	12.68921
0.525	16.71753
0.5255	16.01257
0.526	13.99841
0.5265	16.41541
0.527	12.18567
0.5275	8.8623
0.528	10.47363
0.5285	5.23682
0.529	5.84106
0.5295	6.3446
0.53	5.0354
0.5305	4.43115
0.531	8.25806
0.5315	3.42407
0.532	4.43115
0.5325	6.14319
0.533	2.31628
0.5335	4.12903
0.534	3.92761
0.5345	11.38
0.535	1.91345
0.5355	6.64673
0.536	-0.40283
0.5365	2.5177
0.537	4.53186
0.5375	2.41699
0.538	7.25098
0.5385	10.67505
0.539	5.13611
0.5395	7.25098
0.54	7.95593
0.5405	2.81982
0.541	-2.81982
0.5415	-0.40283
0.542	-0.90637
0.5425	3.92761
0.543	2.01416
0.5435	3.32336
0.544	4.73328
0.5445	3.92761
0.545	5.74036
0.5455	3.8269
0.546	6.54602
0.5465	7.25098
0.547	8.15735
0.5475	4.53186
0.548	7.15027
0.5485	4.12903
0.549	9.06372
0.5495	5.94177
0.55	3.62549
0.5505	3.12195
0.551	4.02832
0.5515	5.74036
0.552	5.43823
0.5525	6.3446
0.553	2.61841
0.5535	4.02832
0.554	3.8269
0.5545	5.84106
0.555	7.95593
0.5555	12.28638
0.556	6.14319
0.5565	10.67505
0.557	7.35168
0.5575	6.64673
0.558	10.67505
0.5585	5.33752
0.559	-1.81274
0.5595	-0.60425
0.56	2.41699
0.5605	11.38
0.561	5.94177
0.5615	5.84106
0.562	1.61133
0.5625	6.14319
0.563	6.14319
0.5635	4.02832
0.564	3.92761
0.5645	1.51062
0.565	-1.00708
0.5655	-1.91345
0.566	-1.00708
0.5665	2.61841
0.567	4.73328
0.5675	5.23682
0.568	3.02124
0.5685	0.50354
0.569	2.31628
0.5695	5.0354
0.57	1.00708
0.5705	7.15027
0.571	5.43823
0.5715	4.12903
0.572	7.15027
0.5725	5.13611
0.573	5.0354
0.5735	5.53894
0.574	4.22974
0.5745	8.66089
0.575	12.78992
0.5755	7.25098
0.576	8.35876
0.5765	10.77576
0.577	3.02124
0.5775	9.86938
0.578	9.66797
0.5785	14.60266
0.579	9.46655
0.5795	5.74036
0.58	-2.31628
0.5805	3.8269
0.581	9.66797
0.5815	4.43115
0.582	8.56018
0.5825	7.95593
0.583	7.85522
0.5835	7.25098
0.584	6.84814
0.5845	10.37292
0.585	8.25806
0.5855	-1.61133
0.586	4.02832
0.5865	3.62549
0.587	7.65381
0.5875	4.83398
0.588	6.64673
0.5885	8.45947
0.589	6.64673
0.5895	5.23682
0.59	2.5177
0.5905	1.00708
0.591	1.51062
0.5915	-1.71204
0.592	-0.40283
0.5925	6.84814
0.593	6.14319
0.5935	7.35168
0.594	7.95593
0.5945	7.35168
0.595	5.43823
0.5955	5.0354
0.596	4.83398
0.5965	1.61133
0.597	1.10779
0.5975	1.91345
0.598	7.35168
0.5985	5.74036
0.599	-0.30212
0.5995	2.71912
0.6	4.53186
0.6005	1.71204
0.601	3.7262
0.6015	8.05664
0.602	1.00708
0.6025	1.00708
0.603	-1.91345
0.6035	1.00708
0.604	4.83398
0.6045	7.75452
0.605	4.22974
0.6055	-0.90637
0.606	-0.60425
0.6065	-0.20142
0.607	2.11487
0.6075	2.5177
0.608	2.61841
0.6085	1.3092
0.609	-2.31628
0.6095	0.90637
0.61	-5.13611
0.6105	-0.60425
0.611	2.61841
0.6115	-1.2085
0.612	3.42407
0.6125	7.04956
0.613	4.12903
0.6135	-2.5177
0.614	2.41699
0.6145	2.92053
0.615	3.62549
0.6155	6.14319
0.616	4.43115
0.6165	2.31628
0.617	6.14319
0.6175	-0.60425
0.618	6.74744
0.6185	5.94177
0.619	6.54602
0.6195	5.63965
0.62	12.5885
0.6205	9.06372
0.621	3.22266
0.6215	1.40991
0.622	1.61133
