Gianluca_La_Polta_Right_1.c3d  



Time(s):	A_L_bicipite(μV):
0.661	6.74744
0.6615	4.53186
0.662	2.92053
0.6625	0.40283
0.663	3.52478
0.6635	2.11487
0.664	0.30212
0.6645	2.61841
0.665	-1.81274
0.6655	1.3092
0.666	1.61133
0.6665	3.32336
0.667	5.43823
0.6675	2.81982
0.668	8.56018
0.6685	2.11487
0.669	7.15027
0.6695	9.66797
0.67	7.85522
0.6705	12.38708
0.671	10.27222
0.6715	9.97009
0.672	7.15027
0.6725	7.95593
0.673	6.84814
0.6735	7.15027
0.674	9.76868
0.6745	7.45239
0.675	6.74744
0.6755	11.48071
0.676	11.68213
0.6765	14.70337
0.677	15.1062
0.6775	16.41541
0.678	16.41541
0.6785	9.46655
0.679	17.72461
0.6795	10.87646
0.68	11.58142
0.6805	7.25098
0.681	7.45239
0.6815	8.15735
0.682	9.56726
0.6825	12.38708
0.683	10.77576
0.6835	12.08496
0.684	12.89062
0.6845	12.78992
0.685	9.56726
0.6855	10.57434
0.686	9.16443
0.6865	9.16443
0.687	13.49487
0.6875	11.07788
0.688	8.66089
0.6885	4.63257
0.689	8.66089
0.6895	3.7262
0.69	6.94885
0.6905	2.21558
0.691	8.45947
0.6915	4.22974
0.692	4.93469
0.6925	5.84106
0.693	8.45947
0.6935	8.35876
0.694	1.71204
0.6945	5.23682
0.695	6.3446
0.6955	1.91345
0.696	5.74036
0.6965	2.11487
0.697	4.93469
0.6975	7.5531
0.698	7.25098
0.6985	1.2085
0.699	5.84106
0.6995	3.12195
0.7	2.31628
0.7005	-1.00708
0.701	1.10779
0.7015	0.30212
0.702	1.81274
0.7025	3.92761
0.703	2.61841
0.7035	10.27222
0.704	-1.71204
0.7045	5.84106
0.705	8.7616
0.7055	7.35168
0.706	9.97009
0.7065	7.04956
0.707	10.17151
0.7075	8.25806
0.708	10.17151
0.7085	10.87646
0.709	12.5885
0.7095	9.76868
0.71	10.37292
0.7105	16.3147
0.711	13.99841
0.7115	15.91187
0.712	11.17859
0.7125	15.60974
0.713	14.19983
0.7135	14.50195
0.714	15.60974
0.7145	16.81824
0.715	14.19983
0.7155	13.69629
0.716	16.21399
0.7165	9.16443
0.717	7.15027
0.7175	8.66089
0.718	7.25098
