Marco_Margarita_Left_1.c3d  



Time(s):	A_R_bicipite(μV):
0.346	4.33044
0.3465	-0.80566
0.347	0.90637
0.3475	2.61841
0.348	-2.31628
0.3485	1.2085
0.349	3.52478
0.3495	0.90637
0.35	-0.20142
0.3505	6.14319
0.351	2.11487
0.3515	3.42407
0.352	3.7262
0.3525	4.93469
0.353	1.00708
0.3535	1.3092
0.354	0.40283
0.3545	5.33752
0.355	4.83398
0.3555	9.76868
0.356	0.90637
0.3565	9.66797
0.357	9.26514
0.3575	9.76868
0.358	4.43115
0.3585	6.74744
0.359	3.92761
0.3595	7.35168
0.36	8.45947
0.3605	7.04956
0.361	5.33752
0.3615	10.57434
0.362	6.04248
0.3625	5.74036
0.363	6.44531
0.3635	4.83398
0.364	3.32336
0.3645	6.54602
0.365	8.25806
0.3655	7.04956
0.366	6.14319
0.3665	4.93469
0.367	4.43115
0.3675	2.31628
0.368	4.83398
0.3685	6.44531
0.369	5.13611
0.3695	3.22266
0.37	9.76868
0.3705	10.57434
0.371	12.48779
0.3715	6.44531
0.372	7.25098
0.3725	2.31628
0.373	5.74036
0.3735	4.12903
0.374	3.8269
0.3745	5.23682
0.375	8.25806
0.3755	7.85522
0.376	3.62549
0.3765	-8.35876
0.377	-18.42957
0.3775	-18.22815
0.378	-14.60266
0.3785	-8.96301
0.379	-12.89062
0.3795	-13.49487
0.38	-5.43823
0.3805	0.60425
0.381	9.97009
0.3815	10.27222
0.382	11.78284
0.3825	15.91187
0.383	14.19983
0.3835	11.2793
0.384	7.45239
0.3845	9.56726
0.385	10.87646
0.3855	7.35168
0.386	7.5531
0.3865	11.17859
0.387	13.797
0.3875	13.39417
0.388	15.60974
0.3885	14.50195
0.389	14.50195
0.3895	14.19983
0.39	12.38708
0.3905	15.40833
0.391	8.45947
0.3915	9.76868
0.392	9.36584
0.3925	11.38
0.393	8.25806
0.3935	9.06372
0.394	4.73328
0.3945	9.26514
0.395	6.2439
0.3955	5.74036
0.396	6.44531
0.3965	7.15027
0.397	4.02832
0.3975	7.35168
0.398	8.15735
0.3985	3.02124
0.399	6.14319
0.3995	3.52478
0.4	6.54602
0.4005	5.53894
0.401	4.22974
0.4015	9.76868
0.402	11.48071
0.4025	9.16443
0.403	9.66797
0.4035	11.68213
0.404	8.66089
0.4045	3.32336
0.405	3.52478
