Daniele_De_Santis_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.608	-0.90637
0.6085	1.3092
0.609	-0.20142
0.6095	5.94177
0.61	8.25806
0.6105	7.75452
0.611	2.31628
0.6115	-1.40991
0.612	5.53894
0.6125	1.61133
0.613	4.33044
0.6135	8.25806
0.614	7.04956
0.6145	5.63965
0.615	4.43115
0.6155	1.40991
0.616	-3.7262
0.6165	5.23682
0.617	7.5531
0.6175	8.05664
0.618	5.84106
0.6185	6.44531
0.619	5.53894
0.6195	4.93469
0.62	6.94885
0.6205	7.95593
0.621	10.17151
0.6215	6.04248
0.622	9.36584
0.6225	6.44531
0.623	3.92761
0.6235	6.14319
0.624	6.14319
0.6245	4.02832
0.625	6.44531
0.6255	2.81982
0.626	2.81982
0.6265	2.5177
0.627	7.04956
0.6275	7.85522
0.628	4.63257
0.6285	1.00708
0.629	3.62549
0.6295	5.84106
0.63	5.0354
0.6305	5.74036
0.631	5.23682
0.6315	8.45947
0.632	6.74744
0.6325	1.91345
0.633	5.74036
0.6335	0.90637
0.634	2.81982
0.6345	2.41699
0.635	1.00708
0.6355	3.02124
0.636	4.53186
0.6365	1.51062
0.637	3.7262
0.6375	5.74036
0.638	1.71204
0.6385	7.65381
0.639	-0.50354
0.6395	5.33752
0.64	3.8269
0.6405	3.8269
0.641	5.13611
0.6415	10.0708
0.642	8.05664
0.6425	6.04248
0.643	6.84814
0.6435	10.67505
0.644	1.91345
0.6445	1.61133
0.645	11.38
0.6455	10.97717
0.646	9.36584
0.6465	9.76868
0.647	7.15027
0.6475	7.65381
0.648	5.33752
0.6485	4.33044
0.649	5.53894
0.6495	7.65381
0.65	1.00708
0.6505	8.25806
0.651	9.06372
0.6515	7.35168
0.652	1.81274
0.6525	7.45239
0.653	6.64673
0.6535	6.54602
0.654	4.73328
0.6545	3.02124
0.655	6.64673
0.6555	7.15027
0.656	2.81982
0.6565	3.12195
0.657	6.94885
0.6575	5.43823
0.658	-1.61133
0.6585	6.14319
0.659	11.07788
0.6595	4.22974
0.66	6.3446
0.6605	9.56726
0.661	3.7262
0.6615	4.43115
0.662	6.64673
0.6625	9.97009
0.663	7.25098
0.6635	1.81274
0.664	5.0354
0.6645	3.8269
0.665	0.90637
0.6655	3.32336
0.666	1.81274
0.6665	4.12903
0.667	-0.90637
0.6675	4.43115
0.668	2.31628
0.6685	0.40283
0.669	3.52478
0.6695	2.5177
0.67	-0.20142
0.6705	-6.44531
0.671	3.02124
0.6715	2.61841
0.672	0.60425
