Franco_Uliana_Left_2.c3d  



Time(s):	A_R_bicipite(μV):
0.614	12.68921
0.6145	11.68213
0.615	15.40833
0.6155	13.19275
0.616	16.81824
0.6165	14.19983
0.617	12.5885
0.6175	13.29346
0.618	15.50903
0.6185	9.66797
0.619	7.5531
0.6195	4.63257
0.62	8.05664
0.6205	4.22974
0.621	5.43823
0.6215	5.63965
0.622	6.94885
0.6225	5.43823
0.623	3.7262
0.6235	1.10779
0.624	7.15027
0.6245	10.67505
0.625	5.94177
0.6255	10.37292
0.626	9.36584
0.6265	8.66089
0.627	7.04956
0.6275	9.56726
0.628	9.97009
0.6285	8.45947
0.629	6.14319
0.6295	9.36584
0.63	9.46655
0.6305	9.36584
0.631	3.8269
0.6315	10.57434
0.632	3.92761
0.6325	6.44531
0.633	5.0354
0.6335	2.41699
0.634	3.32336
0.6345	9.36584
0.635	10.37292
0.6355	9.46655
0.636	11.88354
0.6365	9.36584
0.637	12.28638
0.6375	8.56018
0.638	2.81982
0.6385	7.15027
0.639	11.58142
0.6395	12.18567
0.64	9.97009
0.6405	14.40125
0.641	13.797
0.6415	10.77576
0.642	5.63965
0.6425	3.22266
0.643	2.61841
0.6435	11.38
0.644	9.56726
0.6445	9.26514
0.645	9.36584
0.6455	8.45947
0.646	8.15735
0.6465	8.66089
0.647	7.25098
0.6475	7.35168
0.648	7.5531
0.6485	11.68213
0.649	10.77576
0.6495	8.8623
0.65	13.89771
0.6505	13.49487
0.651	10.77576
0.6515	9.86938
0.652	10.17151
0.6525	13.39417
0.653	4.63257
0.6535	9.97009
0.654	7.65381
0.6545	6.44531
0.655	1.61133
0.6555	2.11487
0.656	5.63965
0.6565	8.96301
0.657	8.66089
0.6575	5.74036
0.658	7.35168
0.6585	6.84814
0.659	5.74036
0.6595	8.25806
0.66	6.44531
0.6605	2.31628
0.661	11.98425
0.6615	12.08496
0.662	7.65381
0.6625	6.94885
0.663	5.53894
0.6635	7.15027
0.664	11.07788
0.6645	7.25098
0.665	6.84814
0.6655	5.23682
0.666	5.33752
0.6665	4.43115
0.667	3.92761
0.6675	4.02832
0.668	6.44531
0.6685	2.71912
0.669	6.64673
0.6695	8.45947
0.67	10.47363
0.6705	7.35168
0.671	3.42407
0.6715	5.23682
0.672	3.02124
0.6725	3.32336
0.673	0.60425
0.6735	1.40991
0.674	1.00708
0.6745	5.74036
0.675	4.02832
0.6755	3.12195
0.676	6.64673
0.6765	3.12195
0.677	4.63257
0.6775	3.62549
0.678	7.5531
0.6785	6.04248
0.679	7.95593
0.6795	3.62549
0.68	3.52478
0.6805	3.7262
0.681	-5.23682
0.6815	3.12195
0.682	2.31628
0.6825	5.84106
0.683	4.33044
0.6835	2.81982
0.684	5.94177
0.6845	13.19275
0.685	13.29346
0.6855	9.97009
0.686	15.20691
0.6865	9.36584
0.687	11.98425
0.6875	8.56018
0.688	5.33752
0.6885	7.65381
0.689	7.35168
0.6895	5.13611
0.69	6.64673
0.6905	6.3446
0.691	2.92053
0.6915	7.85522
0.692	11.07788
0.6925	1.3092
0.693	6.14319
0.6935	3.12195
0.694	2.31628
0.6945	-1.3092
0.695	-2.31628
0.6955	2.11487
