Cristian_Larivera_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.3935	-2.71912
0.394	2.01416
0.3945	2.31628
0.395	7.85522
0.3955	2.41699
0.396	4.33044
0.3965	4.43115
0.397	8.15735
0.3975	5.43823
0.398	12.89062
0.3985	11.68213
0.399	11.38
0.3995	4.22974
0.4	7.95593
0.4005	7.65381
0.401	7.5531
0.4015	13.69629
0.402	22.96143
0.4025	27.49329
0.403	31.82373
0.4035	17.6239
0.404	19.23523
0.4045	15.30762
0.405	8.35876
0.4055	7.5531
0.406	12.89062
0.4065	6.94885
0.407	5.74036
0.4075	1.71204
0.408	4.22974
0.4085	7.65381
0.409	10.0708
0.4095	6.54602
0.41	1.81274
0.4105	8.66089
0.411	10.57434
0.4115	6.94885
0.412	7.65381
0.4125	9.86938
0.413	-1.2085
0.4135	6.14319
0.414	3.12195
0.4145	4.22974
0.415	1.10779
0.4155	10.37292
0.416	13.99841
0.4165	12.18567
0.417	16.81824
0.4175	14.30054
0.418	25.177
0.4185	14.80408
0.419	14.50195
0.4195	12.28638
0.42	12.99133
0.4205	5.0354
0.421	9.76868
0.4215	10.47363
0.422	5.63965
0.4225	5.53894
0.423	9.97009
0.4235	5.84106
0.424	8.7616
0.4245	6.3446
0.425	6.44531
0.4255	8.35876
0.426	0.90637
0.4265	2.31628
0.427	2.31628
0.4275	3.12195
0.428	7.25098
0.4285	2.71912
0.429	11.68213
0.4295	5.63965
0.43	7.65381
0.4305	5.0354
0.431	3.12195
0.4315	-1.10779
0.432	2.41699
0.4325	3.92761
0.433	-2.11487
0.4335	5.53894
0.434	6.84814
0.4345	7.75452
0.435	10.17151
0.4355	14.70337
0.436	11.48071
0.4365	6.74744
0.437	-2.21558
0.4375	2.11487
0.438	1.2085
0.4385	1.10779
0.439	-1.71204
0.4395	-0.20142
0.44	2.41699
0.4405	2.11487
0.441	0.20142
0.4415	-1.81274
0.442	-2.21558
0.4425	1.81274
0.443	2.5177
0.4435	4.53186
0.444	10.57434
0.4445	7.65381
0.445	11.48071
0.4455	7.65381
0.446	9.86938
0.4465	16.21399
