Franco_Uliana_Right_2.c3d  



Time(s):	A_L_bicipite(μV):
0.4085	30.01099
0.409	40.58533
0.4095	47.63489
0.41	47.23206
0.4105	48.94409
0.411	51.26038
0.4115	46.42639
0.412	41.29028
0.4125	31.32019
0.413	22.6593
0.4135	2.5177
0.414	-8.66089
0.4145	-16.11328
0.415	-22.45789
0.4155	-30.51453
0.416	-23.8678
0.4165	-27.99683
0.417	-25.88196
0.4175	-21.75293
0.418	-18.53027
0.4185	-14.40125
0.419	-4.53186
0.4195	-1.51062
0.42	12.48779
0.4205	28.70178
0.421	47.03064
0.4215	84.19189
0.422	108.96606
0.4225	116.21704
0.423	123.2666
0.4235	122.36023
0.424	113.90076
0.4245	103.42712
0.425	79.35791
0.4255	49.64905
0.426	18.02673
0.4265	-10.0708
0.427	-20.94727
0.4275	-40.78674
0.428	-51.86462
0.4285	-65.76233
0.429	-79.2572
0.4295	-81.57349
0.43	-89.328
0.4305	-69.68994
0.431	-61.33118
0.4315	-42.90161
0.432	-21.24939
0.4325	0.70496
0.433	20.74585
0.4335	34.64355
0.434	50.05188
0.4345	60.82764
0.435	62.43896
0.4355	55.69153
0.436	50.95825
0.4365	35.2478
0.437	22.55859
0.4375	20.84656
0.438	17.92603
0.4385	13.59558
0.439	19.83948
0.4395	30.01099
0.44	53.67737
0.4405	73.91968
0.441	78.35083
0.4415	89.63013
0.442	84.99756
0.4425	73.71826
0.443	56.49719
0.4435	33.83789
0.444	5.94177
0.4445	-29.10461
0.445	-57.8064
0.4455	-86.40747
0.446	-95.26978
0.4465	-102.21863
0.447	-120.14465
0.4475	-113.1958
0.448	-95.16907
0.4485	-80.76782
0.449	-71.90552
0.4495	-71.20056
0.45	-61.93542
0.4505	-43.10303
0.451	-32.02515
0.4515	-24.67346
0.452	-23.16284
0.4525	-24.47205
0.453	-19.33594
0.4535	-19.13452
0.454	-11.48071
0.4545	-5.74036
0.455	-2.11487
0.4555	4.33044
0.456	11.2793
0.4565	27.09045
0.457	41.08887
0.4575	49.74976
0.458	58.51135
0.4585	63.14392
0.459	65.15808
0.4595	64.85596
0.46	62.74109
0.4605	50.85754
0.461	41.18958
0.4615	27.59399
0.462	11.2793
0.4625	-1.71204
0.463	-3.02124
0.4635	-8.45947
0.464	-19.33594
0.4645	-20.84656
0.465	-18.93311
0.4655	-16.21399
0.466	-12.48779
0.4665	-12.78992
0.467	-5.33752
0.4675	-0.60425
0.468	1.61133
0.4685	1.3092
0.469	-0.80566
0.4695	6.2439
0.47	11.17859
0.4705	10.97717
0.471	16.91895
0.4715	21.45081
0.472	31.52161
0.4725	41.79382
0.473	43.60657
0.4735	42.59949
0.474	40.68604
0.4745	41.4917
0.475	56.79932
0.4755	74.02039
0.476	96.37756
0.4765	106.8512
0.477	116.61987
0.4775	122.05811
0.478	112.59155
0.4785	93.45703
0.479	75.93384
0.4795	45.2179
0.48	10.37292
0.4805	-20.04089
0.481	-51.05896
0.4815	-74.32251
0.482	-88.11951
0.4825	-102.42004
0.483	-100.20447
0.4835	-97.28394
0.484	-87.21313
0.4845	-78.35083
0.485	-65.56091
0.4855	-57.9071
0.486	-37.26196
0.4865	-21.45081
0.487	-8.96301
0.4875	4.02832
0.488	17.92603
0.4885	37.16125
0.489	57.50427
0.4895	61.93542
0.49	68.38074
0.4905	77.84729
0.491	85.09827
0.4915	94.66553
0.492	109.67102
0.4925	119.03687
0.493	111.9873
0.4935	97.88818
0.494	82.47986
0.4945	69.38782
0.495	45.92285
0.4955	12.08496
0.496	-16.81824
0.4965	-57.50427
0.497	-84.59473
0.4975	-109.26819
0.498	-129.71191
0.4985	-131.52466
0.499	-126.89209
0.4995	-120.14465
0.5	-103.22571
0.5005	-96.57898
0.501	-89.73083
0.5015	-72.20764
0.502	-60.12268
0.5025	-50.2533
0.503	-43.50586
0.5035	-35.85205
0.504	-29.30603
0.5045	-28.29895
0.505	-31.62231
0.5055	-36.05347
0.506	-40.68604
0.5065	-38.87329
0.507	-29.80957
0.5075	-12.89062
0.508	12.38708
0.5085	17.12036
0.509	26.88904
0.5095	37.7655
0.51	54.0802
0.5105	69.48853
0.511	74.72534
0.5115	75.83313
