Marco_Margarita_Right_2.c3d  



Time(s):	B_L_bicipite(μV):
0.541	7.04956
0.5415	6.74744
0.542	0.70496
0.5425	2.01416
0.543	5.84106
0.5435	6.14319
0.544	3.92761
0.5445	7.15027
0.545	6.3446
0.5455	5.53894
0.546	4.43115
0.5465	3.42407
0.547	4.63257
0.5475	0.90637
0.548	2.61841
0.5485	2.21558
0.549	2.31628
0.5495	7.25098
0.55	9.76868
0.5505	8.56018
0.551	7.75452
0.5515	3.42407
0.552	9.06372
0.5525	6.3446
0.553	5.33752
0.5535	3.02124
0.554	3.7262
0.5545	1.51062
0.555	0.90637
0.5555	3.7262
0.556	7.15027
0.5565	4.33044
0.557	0.10071
0.5575	3.02124
0.558	2.41699
0.5585	2.71912
0.559	2.21558
0.5595	3.42407
0.56	5.84106
0.5605	3.02124
0.561	7.5531
0.5615	8.56018
0.562	1.00708
0.5625	2.5177
0.563	2.71912
0.5635	1.81274
0.564	1.51062
0.5645	1.2085
0.565	4.63257
0.5655	2.81982
0.566	2.5177
0.5665	5.94177
0.567	6.2439
0.5675	9.26514
0.568	8.35876
0.5685	4.02832
0.569	3.7262
0.5695	4.22974
0.57	8.96301
0.5705	3.42407
0.571	2.61841
0.5715	3.92761
0.572	1.10779
0.5725	3.02124
0.573	5.63965
0.5735	8.96301
0.574	4.02832
0.5745	5.13611
0.575	2.81982
0.5755	3.32336
0.576	1.10779
0.5765	0.20142
0.577	1.51062
0.5775	6.04248
0.578	2.81982
0.5785	6.14319
0.579	5.94177
0.5795	6.04248
0.58	2.01416
0.5805	9.36584
0.581	2.61841
0.5815	2.41699
0.582	8.45947
0.5825	3.62549
0.583	1.51062
0.5835	6.94885
0.584	-0.20142
0.5845	-1.40991
0.585	6.14319
0.5855	5.53894
0.586	3.22266
0.5865	0.40283
0.587	-2.61841
0.5875	-1.61133
0.588	6.64673
0.5885	8.45947
0.589	5.63965
0.5895	0.40283
0.59	-0.50354
0.5905	-4.02832
0.591	-1.40991
0.5915	7.35168
0.592	0
0.5925	-2.41699
0.593	3.32336
0.5935	0.90637
0.594	-3.7262
0.5945	5.43823
0.595	4.43115
0.5955	-0.20142
0.596	4.53186
0.5965	2.11487
0.597	0.10071
0.5975	3.32336
0.598	0.50354
0.5985	8.96301
0.599	5.23682
0.5995	3.62549
0.6	4.12903
0.6005	-2.11487
0.601	6.14319
0.6015	5.43823
0.602	3.7262
0.6025	5.84106
0.603	6.94885
0.6035	6.94885
0.604	7.5531
0.6045	8.25806
0.605	14.09912
0.6055	6.44531
0.606	1.51062
0.6065	6.64673
0.607	9.16443
0.6075	2.81982
0.608	2.71912
0.6085	1.3092
0.609	1.71204
0.6095	8.35876
0.61	7.04956
0.6105	5.84106
0.611	2.92053
0.6115	-0.70496
0.612	-1.40991
0.6125	9.26514
0.613	2.01416
0.6135	8.66089
0.614	3.8269
0.6145	5.63965
0.615	5.63965
0.6155	1.61133
0.616	3.22266
0.6165	4.02832
0.617	0.60425
0.6175	0.60425
0.618	0.20142
0.6185	8.35876
0.619	6.54602
0.6195	5.94177
0.62	-0.80566
0.6205	-2.61841
0.621	-1.10779
0.6215	4.12903
0.622	2.21558
0.6225	1.2085
0.623	5.63965
0.6235	1.00708
0.624	0.90637
0.6245	5.23682
0.625	7.65381
0.6255	7.75452
0.626	8.66089
0.6265	8.25806
0.627	0.30212
0.6275	4.33044
0.628	1.10779
0.6285	2.92053
0.629	-0.10071
0.6295	6.84814
0.63	3.7262
0.6305	3.92761
0.631	2.61841
0.6315	3.12195
0.632	11.17859
0.6325	6.04248
0.633	2.71912
0.6335	4.02832
0.634	7.04956
0.6345	3.92761
0.635	3.8269
0.6355	7.45239
0.636	5.13611
0.6365	7.95593
0.637	13.09204
0.6375	13.69629
0.638	10.47363
0.6385	4.83398
0.639	5.63965
0.6395	3.92761
0.64	3.62549
0.6405	4.63257
0.641	3.92761
0.6415	4.73328
0.642	2.21558
0.6425	2.81982
0.643	0.30212
0.6435	4.12903
0.644	2.5177
0.6445	9.36584
0.645	6.54602
0.6455	4.83398
0.646	8.56018
0.6465	6.3446
0.647	1.61133
0.6475	4.22974
0.648	3.52478
0.6485	5.23682
0.649	1.71204
0.6495	-1.2085
0.65	4.53186
0.6505	6.94885
0.651	-1.2085
0.6515	-1.81274
0.652	-1.71204
0.6525	3.32336
0.653	0.30212
0.6535	2.11487
0.654	1.61133
0.6545	5.53894
0.655	0.70496
0.6555	3.32336
0.656	5.53894
0.6565	3.02124
0.657	3.52478
0.6575	5.74036
0.658	6.94885
0.6585	8.05664
0.659	5.23682
