Alessio_Russo_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.5865	-0.60425
0.587	47.63489
0.5875	76.33667
0.588	99.70093
0.5885	109.26819
0.589	105.6427
0.5895	82.88269
0.59	61.02905
0.5905	35.34851
0.591	29.30603
0.5915	13.39417
0.592	-9.36584
0.5925	-30.41382
0.593	-59.21631
0.5935	-74.32251
0.594	-82.9834
0.5945	-83.99048
0.595	-83.99048
0.5955	-71.50269
0.596	-65.05737
0.5965	-41.99524
0.597	-19.73877
0.5975	-10.0708
0.598	3.32336
0.5985	8.66089
0.599	14.50195
0.5995	19.03381
0.6	13.797
0.6005	13.09204
0.601	4.83398
0.6015	9.86938
0.602	11.98425
0.6025	17.52319
0.603	15.00549
0.6035	7.95593
0.604	3.8269
0.6045	1.71204
0.605	1.2085
0.6055	1.2085
0.606	7.15027
0.6065	7.65381
0.607	22.15576
0.6075	48.03772
0.608	63.64746
0.6085	73.51685
0.609	77.54517
0.6095	66.26587
0.61	47.8363
0.6105	36.75842
0.611	27.39258
0.6115	11.78284
0.612	-0.10071
0.6125	-5.84106
0.613	-25.57983
0.6135	-31.92444
0.614	-37.46338
0.6145	-34.03931
0.615	-43.20374
0.6155	-47.7356
0.616	-49.64905
0.6165	-41.99524
0.617	-34.54285
0.6175	-29.20532
0.618	-15.50903
0.6185	0
0.619	12.68921
0.6195	21.3501
0.62	14.80408
0.6205	11.38
0.621	17.42249
0.6215	23.06213
0.622	16.11328
0.6225	13.39417
0.623	2.71912
0.6235	-0.40283
0.624	22.05505
0.6245	31.92444
0.625	38.36975
0.6255	37.26196
0.626	38.26904
0.6265	33.73718
0.627	20.54443
0.6275	23.06213
0.628	32.83081
0.6285	51.76392
0.629	68.38074
0.6295	73.11401
0.63	65.56091
0.6305	63.94958
0.631	60.62622
0.6315	43.90869
0.632	34.34143
0.6325	19.94019
0.633	-5.43823
0.6335	-22.15576
0.634	-47.8363
0.6345	-55.18799
0.635	-52.56958
0.6355	-59.61914
0.636	-56.90002
0.6365	-52.06604
0.637	-48.33984
0.6375	-31.52161
0.638	-23.16284
0.6385	-16.11328
0.639	-4.63257
0.6395	3.52478
0.64	9.36584
0.6405	10.57434
0.641	35.14709
0.6415	50.15259
0.642	56.09436
0.6425	53.77808
0.643	53.67737
0.6435	39.98108
0.644	31.92444
0.6445	27.39258
0.645	15.71045
0.6455	6.64673
0.646	5.94177
0.6465	27.39258
0.647	46.02356
0.6475	51.46179
0.648	38.36975
0.6485	27.6947
0.649	10.57434
0.6495	-9.06372
0.65	-22.6593
0.6505	-30.2124
0.651	13.19275
0.6515	76.53809
0.652	105.23987
0.6525	108.46252
0.653	115.10925
0.6535	107.45544
0.654	84.49402
0.6545	70.69702
0.655	49.14551
0.6555	22.96143
0.656	-5.0354
0.6565	-29.40674
0.657	-54.28162
0.6575	-76.7395
0.658	-87.61597
0.6585	-84.2926
0.659	-92.14783
0.6595	-95.47119
0.66	-88.42163
0.6605	-74.92676
0.661	-59.41772
0.6615	-52.36816
0.662	-47.63489
0.6625	-20.54443
0.663	4.93469
0.6635	23.26355
0.664	25.68054
0.6645	29.50745
0.665	18.63098
0.6655	-0.50354
0.666	-4.93469
0.6665	-13.09204
0.667	-16.11328
0.6675	-15.00549
0.668	-16.21399
0.6685	-11.38
0.669	-6.14319
0.6695	-2.21558
0.67	-1.00708
0.6705	5.13611
0.671	10.47363
