Gabriele_Carluccio_Left_1.c3d  



Time(s):	C_L_bicipite(μV):
0.592	-0.70496
0.5925	1.81274
0.593	5.23682
0.5935	5.43823
0.594	11.48071
0.5945	1.71204
0.595	4.73328
0.5955	-0.80566
0.596	-3.32336
0.5965	-2.5177
0.597	-1.91345
0.5975	-11.48071
0.598	-15.30762
0.5985	-13.39417
0.599	-16.81824
0.5995	-15.81116
0.6	-14.60266
0.6005	-12.48779
0.601	-10.57434
0.6015	-15.71045
0.602	-10.37292
0.6025	-9.86938
0.603	-11.17859
0.6035	-8.05664
0.604	-5.63965
0.6045	5.63965
0.605	7.65381
0.6055	2.61841
0.606	7.35168
0.6065	14.80408
0.607	15.91187
0.6075	13.09204
0.608	15.20691
0.6085	12.68921
0.609	14.40125
0.6095	12.99133
0.61	13.49487
0.6105	13.39417
0.611	6.54602
0.6115	14.70337
0.612	14.50195
0.6125	15.60974
0.613	18.8324
0.6135	20.24231
0.614	19.73877
0.6145	16.51611
0.615	18.8324
0.6155	18.02673
0.616	20.84656
0.6165	15.71045
0.617	17.92603
0.6175	13.89771
0.618	15.71045
0.6185	15.91187
0.619	15.00549
0.6195	12.38708
0.62	13.19275
0.6205	10.47363
0.621	9.06372
0.6215	6.2439
0.622	0.40283
0.6225	-0.60425
0.623	-0.90637
0.6235	4.43115
0.624	6.54602
0.6245	12.99133
0.625	8.8623
0.6255	5.0354
0.626	0.40283
0.6265	1.40991
0.627	1.2085
0.6275	-0.50354
0.628	-1.61133
0.6285	-2.71912
0.629	-1.61133
0.6295	-2.21558
0.63	-3.32336
0.6305	-1.51062
0.631	-0.30212
0.6315	-2.31628
0.632	0.10071
0.6325	-5.43823
0.633	2.31628
0.6335	14.30054
0.634	31.52161
0.6345	43.80798
0.635	40.98816
0.6355	27.79541
0.636	19.43665
0.6365	14.70337
0.637	14.09912
0.6375	4.93469
0.638	7.15027
0.6385	14.80408
0.639	14.60266
0.6395	6.54602
0.64	1.61133
0.6405	3.12195
0.641	-4.73328
0.6415	-1.61133
0.642	1.3092
0.6425	-1.2085
0.643	-0.50354
0.6435	4.43115
0.644	7.15027
0.6445	3.22266
0.645	9.16443
0.6455	8.25806
0.646	2.71912
0.6465	6.74744
0.647	6.74744
0.6475	5.84106
0.648	8.96301
0.6485	4.43115
0.649	7.25098
0.6495	8.15735
0.65	6.2439
0.6505	9.16443
0.651	10.97717
0.6515	15.81116
0.652	18.93311
0.6525	12.78992
0.653	5.63965
0.6535	12.18567
0.654	8.96301
0.6545	10.77576
0.655	11.68213
0.6555	8.35876
0.656	10.37292
0.6565	3.8269
0.657	8.66089
0.6575	12.89062
0.658	7.25098
0.6585	2.11487
0.659	2.21558
0.6595	2.61841
0.66	-1.40991
0.6605	7.04956
0.661	7.5531
0.6615	6.84814
0.662	7.35168
0.6625	8.05664
0.663	4.73328
0.6635	3.92761
0.664	0.90637
0.6645	7.85522
0.665	9.56726
0.6655	11.17859
0.666	14.30054
0.6665	17.52319
0.667	12.78992
0.6675	22.25647
0.668	15.20691
0.6685	22.35718
0.669	23.76709
0.6695	23.96851
0.67	22.35718
0.6705	22.05505
0.671	17.12036
0.6715	15.71045
0.672	12.5885
0.6725	11.88354
0.673	13.39417
0.6735	9.97009
0.674	-1.3092
0.6745	-7.75452
0.675	-15.20691
0.6755	-17.52319
0.676	-25.177
0.6765	-29.00391
0.677	-30.2124
0.6775	-34.84497
0.678	-22.25647
0.6785	-15.50903
0.679	-10.27222
0.6795	-7.35168
0.68	-9.26514
0.6805	-8.45947
0.681	-3.52478
0.6815	-3.8269
0.682	-0.90637
0.6825	-0.80566
0.683	-0.40283
0.6835	2.31628
0.684	4.63257
0.6845	2.81982
0.685	3.92761
0.6855	5.74036
0.686	7.35168
0.6865	9.86938
0.687	12.48779
0.6875	10.37292
0.688	11.98425
0.6885	18.12744
0.689	16.41541
0.6895	21.04797
0.69	20.64514
0.6905	26.78833
0.691	26.68762
0.6915	28.50037
0.692	28.50037
0.6925	24.67346
0.693	21.95435
0.6935	19.83948
0.694	16.41541
0.6945	11.98425
0.695	6.14319
0.6955	5.23682
0.696	5.53894
0.6965	7.95593
