Marco_Margarita_Left_3.c3d  



Time(s):	B_L_bicipite(μV):
0.296	354.5929
0.2965	84.69543
0.297	-162.13989
0.2975	-386.41663
0.298	-563.66272
0.2985	-677.26135
0.299	-709.08508
0.2995	-659.63745
0.3	-430.72815
0.3005	-89.328
0.301	224.47815
0.3015	389.43787
0.302	426.09558
0.3025	322.56775
0.303	121.85669
0.3035	-57.9071
0.304	-82.47986
0.3045	-15.00549
0.305	27.49329
0.3055	-3.8269
0.306	-89.52942
0.3065	-230.01709
0.307	-376.24512
0.3075	-493.77136
0.308	-576.75476
0.3085	-609.18274
0.309	-586.32202
0.3095	-536.37085
0.31	-490.64941
0.3105	-451.474
0.311	-418.64319
0.3115	-328.81165
0.312	-221.05408
0.3125	-126.18713
0.313	-38.974
0.3135	5.74036
0.314	54.88586
0.3145	107.85828
0.315	149.34998
0.3155	143.20679
0.316	124.4751
0.3165	117.02271
0.317	102.72217
0.3175	103.62854
0.318	125.68359
0.3185	160.12573
0.319	206.14929
0.3195	246.02966
0.32	221.65833
0.3205	209.57336
0.321	256.70471
0.3215	274.63074
0.322	244.41833
0.3225	188.12256
0.323	90.13367
0.3235	11.48071
0.324	90.83862
0.3245	175.53406
0.325	208.16345
0.3255	155.79529
0.326	88.32092
0.3265	11.2793
0.327	-18.73169
0.3275	-19.94019
0.328	-68.07861
0.3285	-105.03845
0.329	-113.69934
0.3295	-148.14148
0.33	-193.6615
0.3305	-198.59619
0.331	-68.28003
0.3315	140.99121
0.332	329.01306
0.3325	456.20728
0.333	474.73755
0.3335	406.45752
0.334	279.06189
0.3345	167.276
0.335	26.98975
0.3355	-104.13208
0.336	-195.87708
0.3365	-267.27905
0.337	-308.67004
0.3375	-339.78882
0.338	-386.71875
0.3385	-404.14124
0.339	-397.49451
0.3395	-341.80298
0.34	-263.55286
0.3405	-191.04309
0.341	-113.59863
0.3415	-47.63489
0.342	-23.16284
0.3425	-6.94885
0.343	11.48071
0.3435	13.29346
0.344	22.25647
0.3445	52.36816
0.345	73.61755
0.3455	72.50977
0.346	70.99915
0.3465	64.55383
0.347	59.1156
0.3475	118.53333
0.348	292.05322
0.3485	436.56921
0.349	472.32056
0.3495	426.19629
0.35	333.74634
0.3505	210.47974
0.351	161.73706
0.3515	243.20984
0.352	293.56384
0.3525	267.58118
0.353	200.10681
0.3535	114.90784
0.354	25.78125
0.3545	-55.08728
0.355	-142.19971
0.3555	-195.37354
0.356	-223.16895
0.3565	-246.83533
0.357	-214.91089
0.3575	-52.26746
0.358	176.33972
0.3585	359.729
0.359	438.78479
0.3595	418.44177
0.36	360.83679
0.3605	268.28613
0.361	156.29883
0.3615	170.29724
0.362	450.16479
0.3625	770.61768
0.363	855.61523
0.3635	716.63818
0.364	467.68799
0.3645	198.6969
0.365	-44.11011
0.3655	-258.41675
0.366	-397.69592
0.3665	-532.34253
0.367	-694.78455
0.3675	-821.97876
0.368	-885.62622
0.3685	-919.76624
0.369	-886.83472
0.3695	-775.45166
0.37	-574.33777
0.3705	-440.69824
0.371	-407.96814
0.3715	-347.84546
0.372	-227.80151
0.3725	-137.86926
0.373	-72.50977
0.3735	-12.18567
0.374	29.70886
0.3745	55.2887
0.375	57.50427
0.3755	20.04089
0.376	-16.81824
0.3765	-47.13135
0.377	-33.33435
0.3775	-8.96301
0.378	39.17542
0.3785	347.54333
0.379	682.59888
0.3795	813.21716
0.38	804.35486
0.3805	673.73657
0.381	474.23401
0.3815	240.1886
0.382	52.97241
0.3825	-114.20288
0.383	-266.07056
0.3835	-363.65662
0.384	-426.49841
0.3845	-448.04993
0.385	-450.86975
0.3855	-390.54565
0.386	-281.78101
0.3865	-169.99512
0.387	-84.49402
0.3875	-48.03772
0.388	-52.46887
0.3885	-44.41223
0.389	-18.02673
0.3895	22.15576
0.39	233.34045
0.3905	521.06323
0.391	687.83569
0.3915	702.13623
0.392	621.97266
0.3925	552.88696
0.393	577.66113
0.3935	516.22925
0.394	344.01855
0.3945	106.8512
0.395	-136.25793
0.3955	-347.94617
0.396	-508.87756
0.3965	-577.2583
0.397	-539.29138
0.3975	-467.28516
0.398	-398.60229
0.3985	-318.53943
0.399	-154.18396
0.3995	5.0354
0.4	124.07227
0.4005	154.58679
0.401	153.27759
0.4015	119.4397
0.402	55.99365
