Leonardo_Garofalo_Right_4.c3d  



Time(s):	A_L_bicipite(μV):
0.5665	9.66797
0.567	10.0708
0.5675	9.66797
0.568	10.57434
0.5685	12.18567
0.569	3.7262
0.5695	7.75452
0.57	7.15027
0.5705	8.05664
0.571	8.7616
0.5715	18.93311
0.572	24.06921
0.5725	18.53027
0.573	17.22107
0.5735	16.01257
0.574	12.99133
0.5745	13.39417
0.575	12.28638
0.5755	11.88354
0.576	16.81824
0.5765	16.81824
0.577	11.98425
0.5775	19.43665
0.578	13.29346
0.5785	14.09912
0.579	5.33752
0.5795	1.51062
0.58	-0.10071
0.5805	-5.94177
0.581	-12.48779
0.5815	-3.8269
0.582	6.54602
0.5825	11.2793
0.583	16.3147
0.5835	20.94727
0.584	27.79541
0.5845	25.78125
0.585	31.62231
0.5855	26.68762
0.586	25.88196
0.5865	16.11328
0.587	0.10071
0.5875	-4.83398
0.588	-5.84106
0.5885	-7.5531
0.589	-18.12744
0.5895	-18.53027
0.59	-19.43665
0.5905	-19.03381
0.591	-13.29346
0.5915	-6.84814
0.592	-1.00708
0.5925	-1.91345
0.593	4.53186
0.5935	4.22974
0.594	9.56726
0.5945	3.7262
0.595	2.31628
0.5955	7.85522
0.596	6.3446
0.5965	2.92053
0.597	4.22974
0.5975	3.02124
0.598	3.22266
0.5985	4.02832
0.599	5.94177
0.5995	4.12903
0.6	10.27222
0.6005	4.63257
0.601	12.78992
0.6015	12.38708
0.602	21.55151
0.6025	27.6947
0.603	38.87329
0.6035	51.66321
0.604	46.42639
0.6045	49.85046
0.605	44.61365
0.6055	48.44055
0.606	42.90161
0.6065	28.39966
0.607	3.12195
0.6075	-6.44531
0.608	-19.03381
0.6085	-35.34851
0.609	-42.09595
0.6095	-37.86621
0.61	-34.54285
0.6105	-33.73718
0.611	-26.48621
0.6115	-21.55151
0.612	-9.86938
0.6125	1.51062
0.613	5.43823
0.6135	4.43115
0.614	2.01416
0.6145	0.30212
0.615	2.61841
0.6155	7.25098
0.616	9.46655
0.6165	5.43823
0.617	3.32336
0.6175	5.43823
0.618	5.63965
0.6185	8.56018
0.619	3.7262
0.6195	0.80566
0.62	6.3446
0.6205	6.64673
0.621	8.7616
0.6215	16.41541
0.622	13.99841
0.6225	15.20691
0.623	14.70337
0.6235	15.91187
0.624	22.6593
0.6245	26.3855
0.625	26.18408
0.6255	20.1416
0.626	13.89771
0.6265	12.18567
0.627	17.6239
0.6275	28.80249
0.628	36.15417
0.6285	37.96692
0.629	38.16833
0.6295	38.67188
0.63	33.13293
0.6305	38.974
0.631	36.65771
0.6315	30.31311
0.632	28.70178
0.6325	22.96143
0.633	18.73169
0.6335	15.1062
0.634	12.28638
0.6345	2.31628
0.635	4.12903
0.6355	-3.8269
0.636	1.3092
0.6365	-1.71204
0.637	-1.10779
0.6375	-4.83398
0.638	-11.78284
0.6385	-9.66797
0.639	-12.38708
0.6395	-7.85522
0.64	-5.63965
0.6405	-0.20142
0.641	-6.84814
0.6415	-5.0354
0.642	-0.40283
0.6425	-2.31628
0.643	-8.15735
0.6435	-18.73169
0.644	-16.11328
0.6445	-13.39417
0.645	-14.90479
0.6455	-8.66089
0.646	-7.5531
0.6465	-1.81274
0.647	8.15735
0.6475	19.94019
0.648	20.74585
0.6485	20.04089
0.649	17.52319
0.6495	23.06213
0.65	18.8324
0.6505	14.19983
0.651	11.2793
0.6515	12.38708
0.652	17.52319
0.6525	6.54602
0.653	10.37292
0.6535	7.95593
0.654	10.47363
0.6545	7.65381
0.655	13.49487
0.6555	14.90479
0.656	21.95435
0.6565	21.24939
0.657	25.88196
0.6575	15.81116
0.658	9.36584
0.6585	7.85522
0.659	1.3092
0.6595	0.10071
0.66	-10.77576
0.6605	-4.73328
0.661	-3.7262
0.6615	-3.12195
0.662	-4.63257
0.6625	-6.74744
0.663	-8.66089
0.6635	-13.09204
0.664	-3.42407
0.6645	5.0354
0.665	4.63257
0.6655	11.48071
0.666	3.32336
0.6665	10.27222
0.667	13.09204
0.6675	11.88354
0.668	8.15735
0.6685	-2.41699
0.669	-2.11487
0.6695	-1.40991
0.67	3.92761
0.6705	1.00708
0.671	2.61841
0.6715	1.81274
0.672	-1.00708
0.6725	4.73328
0.673	6.3446
0.6735	4.83398
0.674	4.63257
0.6745	7.04956
0.675	9.06372
0.6755	9.46655
0.676	11.2793
0.6765	11.07788
0.677	18.32886
0.6775	26.3855
0.678	33.53577
0.6785	37.46338
0.679	31.62231
0.6795	27.29187
0.68	29.30603
0.6805	24.77417
0.681	24.47205
0.6815	22.25647
0.682	13.69629
0.6825	19.13452
0.683	7.95593
0.6835	-3.02124
0.684	-7.95593
0.6845	-8.15735
0.685	-4.53186
0.6855	-9.86938
0.686	-2.31628
0.6865	-5.0354
0.687	1.91345
0.6875	-1.3092
0.688	-2.71912
0.6885	-1.10779
0.689	0.40283
0.6895	4.53186
0.69	-3.32336
0.6905	4.33044
0.691	6.84814
0.6915	14.50195
0.692	14.80408
0.6925	11.48071
0.693	9.56726
0.6935	19.73877
0.694	20.04089
0.6945	23.66638
0.695	28.19824
0.6955	35.95276
0.696	47.43347
0.6965	51.05896
0.697	57.40356
0.6975	51.46179
0.698	42.19666
0.6985	26.88904
0.699	22.05505
0.6995	14.70337
0.7	1.61133
0.7005	-8.15735
0.701	-20.54443
0.7015	-35.85205
0.702	-47.03064
0.7025	-48.64197
0.703	-48.03772
0.7035	-39.17542
0.704	-31.82373
0.7045	-28.29895
0.705	-24.77417
0.7055	-22.76001
0.706	-21.95435
0.7065	-11.38
