Leonardo_Garofalo_Left_2.c3d  



Time(s):	A_L_bicipite(μV):
0.685	19.83948
0.6855	21.65222
0.686	21.65222
0.6865	17.32178
0.687	8.15735
0.6875	-7.15027
0.688	-19.23523
0.6885	-21.65222
0.689	-9.46655
0.6895	-5.33752
0.69	-9.97009
0.6905	-11.98425
0.691	-11.98425
0.6915	1.2085
0.692	6.3446
0.6925	8.15735
0.693	16.21399
0.6935	6.94885
0.694	-4.12903
0.6945	-4.02832
0.695	-8.25806
0.6955	-2.31628
0.696	-7.04956
0.6965	-7.5531
0.697	-4.43115
0.6975	-7.5531
0.698	2.61841
0.6985	8.25806
0.699	8.66089
0.6995	9.16443
0.7	6.44531
0.7005	12.78992
0.701	15.00549
0.7015	10.97717
0.702	8.35876
0.7025	8.96301
