Daniele_De_Santis_Left_2.c3d  



Time(s):	A_R_bicipite(μV):
0.5225	3.42407
0.523	5.13611
0.5235	2.81982
0.524	11.68213
0.5245	4.63257
0.525	3.8269
0.5255	8.96301
0.526	7.85522
0.5265	9.16443
0.527	8.15735
0.5275	8.7616
0.528	9.36584
0.5285	10.87646
0.529	8.35876
0.5295	6.14319
0.53	4.93469
0.5305	8.05664
0.531	7.25098
0.5315	6.04248
0.532	10.87646
0.5325	9.97009
0.533	9.97009
0.5335	4.73328
0.534	5.53894
0.5345	8.35876
0.535	2.41699
0.5355	9.56726
0.536	8.35876
0.5365	5.94177
0.537	10.0708
0.5375	6.3446
0.538	10.37292
0.5385	7.85522
0.539	9.46655
0.5395	9.86938
0.54	10.97717
0.5405	5.94177
0.541	4.43115
0.5415	10.27222
0.542	12.48779
0.5425	9.16443
0.543	10.77576
0.5435	9.26514
0.544	9.06372
0.5445	10.57434
0.545	12.68921
0.5455	10.0708
0.546	15.1062
0.5465	17.82532
0.547	14.90479
0.5475	5.74036
0.548	4.12903
0.5485	4.12903
0.549	14.70337
0.5495	9.06372
0.55	4.22974
0.5505	7.75452
0.551	6.3446
0.5515	10.17151
0.552	5.53894
0.5525	10.97717
0.553	8.25806
0.5535	2.11487
0.554	6.44531
0.5545	7.45239
0.555	5.84106
0.5555	8.05664
0.556	15.60974
0.5565	8.56018
0.557	7.25098
0.5575	7.75452
0.558	7.45239
0.5585	6.74744
0.559	9.46655
0.5595	1.00708
0.56	-0.90637
0.5605	-1.61133
0.561	1.81274
0.5615	3.62549
0.562	1.71204
0.5625	4.83398
0.563	6.54602
0.5635	5.63965
0.564	4.33044
0.5645	0.10071
0.565	4.83398
0.5655	5.33752
0.566	1.61133
0.5665	1.10779
0.567	0.80566
0.5675	4.02832
0.568	0.40283
0.5685	5.94177
0.569	2.31628
0.5695	-0.30212
0.57	-1.40991
0.5705	1.40991
0.571	-0.90637
0.5715	-1.91345
0.572	-5.43823
0.5725	-1.81274
0.573	-2.61841
0.5735	-0.20142
0.574	-1.81274
0.5745	-0.10071
0.575	-1.51062
0.5755	-0.20142
0.576	-2.71912
0.5765	-6.94885
0.577	-7.85522
0.5775	-6.74744
0.578	-8.35876
0.5785	-2.31628
0.579	0
0.5795	-1.61133
0.58	3.02124
0.5805	5.53894
0.581	4.33044
0.5815	1.00708
0.582	3.62549
0.5825	4.02832
0.583	-5.13611
0.5835	0.40283
0.584	6.74744
0.5845	5.33752
0.585	-1.2085
0.5855	6.04248
0.586	6.2439
0.5865	9.86938
0.587	7.95593
0.5875	9.36584
0.588	-0.80566
0.5885	6.84814
0.589	6.54602
0.5895	2.41699
0.59	11.38
0.5905	10.37292
0.591	10.0708
0.5915	13.59558
0.592	13.797
0.5925	10.77576
0.593	15.1062
0.5935	9.46655
0.594	10.97717
0.5945	5.53894
0.595	11.68213
0.5955	8.96301
0.596	13.59558
0.5965	10.27222
0.597	9.36584
0.5975	11.98425
0.598	10.77576
0.5985	10.87646
0.599	12.99133
0.5995	13.59558
0.6	8.8623
0.6005	12.28638
0.601	6.2439
0.6015	8.96301
0.602	4.12903
0.6025	9.36584
0.603	9.46655
0.6035	8.8623
0.604	6.94885
0.6045	5.74036
0.605	7.75452
0.6055	9.16443
0.606	10.17151
0.6065	7.45239
0.607	7.65381
0.6075	7.65381
0.608	9.66797
0.6085	6.54602
0.609	5.53894
0.6095	7.65381
0.61	6.74744
0.6105	4.83398
0.611	2.01416
0.6115	6.44531
0.612	4.53186
0.6125	6.84814
0.613	7.15027
0.6135	7.75452
0.614	7.75452
0.6145	11.38
0.615	8.7616
0.6155	11.17859
0.616	9.86938
0.6165	9.97009
0.617	8.8623
0.6175	9.36584
0.618	9.86938
0.6185	7.5531
0.619	10.67505
0.6195	10.57434
0.62	7.5531
0.6205	15.40833
0.621	11.07788
0.6215	7.95593
0.622	9.56726
0.6225	11.78284
0.623	14.70337
0.6235	11.68213
0.624	4.43115
0.6245	1.2085
0.625	9.06372
0.6255	8.45947
0.626	6.74744
0.6265	3.42407
0.627	5.63965
0.6275	2.61841
0.628	4.02832
0.6285	3.02124
0.629	7.35168
0.6295	-0.80566
0.63	2.01416
0.6305	4.83398
0.631	3.8269
0.6315	-3.52478
0.632	3.22266
0.6325	6.64673
0.633	3.8269
0.6335	6.3446
0.634	4.93469
0.6345	3.62549
0.635	-2.71912
0.6355	7.85522
0.636	4.43115
0.6365	3.32336
0.637	1.3092
0.6375	1.40991
0.638	5.74036
0.6385	1.91345
0.639	2.81982
0.6395	1.71204
0.64	4.12903
0.6405	1.81274
0.641	4.63257
0.6415	4.43115
0.642	3.02124
0.6425	4.53186
0.643	5.33752
0.6435	8.7616
0.644	-1.00708
0.6445	1.51062
0.645	2.21558
0.6455	2.21558
0.646	-0.50354
0.6465	1.91345
0.647	2.92053
0.6475	2.11487
0.648	6.74744
0.6485	4.22974
0.649	2.21558
0.6495	-2.5177
0.65	4.63257
0.6505	-0.70496
0.651	6.74744
0.6515	1.91345
0.652	3.32336
0.6525	4.83398
0.653	5.53894
