Alessio_Russo_Right_2.c3d  



Time(s):	A_R_bicipite(μV):
0.5565	-22.35718
0.557	-8.45947
0.5575	-11.48071
0.558	-13.29346
0.5585	-15.60974
0.559	-16.51611
0.5595	-25.57983
0.56	-29.50745
0.5605	-28.19824
0.561	-22.35718
0.5615	-23.96851
0.562	-24.77417
0.5625	-20.54443
0.563	-23.8678
0.5635	-20.04089
0.564	-13.19275
0.5645	-16.21399
0.565	-3.92761
0.5655	4.02832
0.566	6.64673
0.5665	11.78284
0.567	17.22107
0.5675	19.94019
0.568	18.22815
0.5685	20.24231
0.569	18.12744
0.5695	5.43823
0.57	2.71912
0.5705	-2.92053
0.571	-6.74744
0.5715	-13.59558
0.572	-13.19275
0.5725	-13.99841
0.573	-15.60974
0.5735	-5.74036
0.574	-5.53894
0.5745	-5.74036
0.575	-1.51062
0.5755	-6.2439
0.576	-5.23682
0.5765	-6.84814
0.577	-2.41699
0.5775	-4.83398
0.578	1.2085
0.5785	7.15027
0.579	7.65381
0.5795	6.74744
0.58	18.02673
0.5805	19.03381
0.581	18.02673
0.5815	21.3501
0.582	39.47754
0.5825	46.12427
0.583	42.49878
0.5835	42.19666
0.584	39.17542
0.5845	29.10461
0.585	32.02515
0.5855	39.98108
0.586	47.03064
0.5865	41.18958
0.587	36.65771
0.5875	30.51453
0.588	30.41382
0.5885	29.80957
0.589	23.96851
0.5895	21.3501
0.59	14.40125
0.5905	7.04956
0.591	4.93469
0.5915	1.71204
0.592	-7.35168
0.5925	-1.00708
0.593	2.21558
0.5935	4.83398
0.594	2.81982
0.5945	3.92761
0.595	-1.81274
0.5955	-8.8623
0.596	-16.51611
0.5965	-21.04797
0.597	-16.11328
0.5975	-11.48071
0.598	-11.17859
0.5985	-7.5531
0.599	6.14319
0.5995	14.40125
0.6	27.6947
0.6005	25.88196
0.601	20.54443
0.6015	9.56726
0.602	6.2439
0.6025	-0.70496
0.603	-12.89062
0.6035	-20.44373
0.604	-28.9032
0.6045	-28.80249
0.605	-27.79541
0.6055	-22.86072
0.606	-19.94019
0.6065	-20.44373
0.607	-21.75293
0.6075	-12.38708
0.608	-14.70337
0.6085	-17.01965
0.609	-12.28638
0.6095	-10.17151
0.61	-12.5885
0.6105	-3.7262
0.611	-3.92761
0.6115	4.93469
0.612	9.56726
0.6125	13.39417
0.613	15.60974
0.6135	14.80408
0.614	16.41541
0.6145	12.68921
0.615	10.57434
0.6155	12.68921
0.616	13.39417
0.6165	14.70337
0.617	12.5885
0.6175	17.22107
0.618	22.05505
0.6185	17.12036
0.619	22.86072
0.6195	20.64514
0.62	45.52002
0.6205	58.91418
0.621	64.85596
0.6215	67.97791
0.622	71.30127
0.6225	73.41614
0.623	63.94958
0.6235	56.69861
0.624	43.20374
0.6245	30.71594
0.625	18.22815
0.6255	4.12903
0.626	15.20691
0.6265	21.75293
0.627	22.76001
0.6275	18.42957
0.628	22.45789
0.6285	23.66638
0.629	22.05505
0.6295	9.46655
0.63	-5.23682
0.6305	-14.30054
0.631	-25.37842
0.6315	-40.58533
0.632	-37.36267
0.6325	-25.57983
0.633	-30.01099
0.6335	-31.62231
0.634	-38.57117
0.6345	-42.39807
0.635	-34.94568
0.6355	-38.87329
0.636	-38.06763
0.6365	-33.73718
0.637	-31.82373
0.6375	-36.85913
0.638	-38.87329
0.6385	-36.4563
0.639	-33.63647
0.6395	-33.23364
0.64	-28.9032
0.6405	-21.24939
0.641	-17.52319
0.6415	-11.07788
0.642	-8.7616
0.6425	-5.43823
0.643	3.12195
0.6435	8.05664
0.644	16.51611
0.6445	22.25647
0.645	30.2124
0.6455	27.39258
0.646	32.02515
0.6465	27.09045
0.647	22.15576
0.6475	22.45789
0.648	20.64514
0.6485	20.64514
0.649	19.23523
0.6495	15.50903
0.65	18.12744
0.6505	16.3147
0.651	14.09912
0.6515	13.59558
0.652	10.0708
0.6525	10.27222
