Christian_Larivera_Left_1.c3d  



Time(s):	A_L_bicipite(μV):
0.443	-1.40991
0.4435	3.12195
0.444	0.20142
0.4445	-1.2085
0.445	-3.02124
0.4455	-2.11487
0.446	-6.04248
0.4465	-5.43823
0.447	-2.41699
0.4475	1.2085
0.448	-5.13611
0.4485	1.10779
0.449	8.35876
0.4495	18.42957
0.45	17.92603
0.4505	14.40125
0.451	11.38
0.4515	14.30054
0.452	11.17859
0.4525	16.3147
0.453	15.50903
0.4535	9.16443
0.454	9.66797
0.4545	9.76868
0.455	9.16443
0.4555	12.18567
0.456	7.65381
0.4565	6.54602
0.457	4.43115
0.4575	4.83398
0.458	8.05664
0.4585	5.94177
0.459	11.48071
0.4595	7.15027
0.46	6.94885
0.4605	4.83398
0.461	-0.80566
0.4615	2.81982
0.462	4.53186
0.4625	5.13611
0.463	6.3446
0.4635	12.68921
0.464	10.47363
0.4645	9.26514
0.465	10.67505
0.4655	14.30054
0.466	21.55151
0.4665	20.44373
0.467	21.85364
0.4675	9.97009
0.468	12.48779
0.4685	11.17859
0.469	8.05664
0.4695	10.47363
0.47	4.73328
0.4705	6.2439
0.471	10.37292
0.4715	5.23682
0.472	6.64673
0.4725	6.44531
0.473	6.74744
0.4735	7.45239
0.474	8.45947
0.4745	1.2085
0.475	3.02124
0.4755	-1.00708
0.476	4.12903
0.4765	8.8623
0.477	11.98425
0.4775	19.94019
0.478	19.63806
0.4785	26.28479
0.479	16.71753
0.4795	16.11328
0.48	12.68921
0.4805	4.12903
0.481	8.25806
0.4815	4.02832
0.482	0.30212
0.4825	1.71204
0.483	5.74036
0.4835	1.10779
0.484	5.13611
0.4845	6.44531
0.485	8.15735
0.4855	2.92053
0.486	0.20142
0.4865	2.92053
0.487	0.50354
0.4875	8.45947
0.488	7.95593
0.4885	8.25806
0.489	8.66089
0.4895	2.41699
0.49	3.22266
0.4905	-1.00708
0.491	-3.02124
0.4915	-7.85522
0.492	-5.23682
0.4925	-8.05664
0.493	-4.33044
0.4935	-3.12195
0.494	4.12903
0.4945	-0.20142
0.495	5.43823
0.4955	4.43115
0.496	-1.10779
0.4965	1.71204
0.497	-1.2085
0.4975	-1.91345
0.498	1.81274
0.4985	-0.80566
0.499	1.10779
0.4995	3.62549
0.5	7.95593
0.5005	10.87646
0.501	9.46655
0.5015	1.91345
0.502	3.92761
0.5025	4.73328
0.503	7.5531
0.5035	15.71045
0.504	21.55151
0.5045	14.70337
0.505	13.39417
0.5055	16.41541
0.506	21.04797
0.5065	22.96143
0.507	19.83948
0.5075	13.49487
0.508	13.39417
0.5085	10.57434
0.509	16.91895
0.5095	8.7616
0.51	14.70337
0.5105	9.56726
0.511	11.68213
0.5115	8.66089
0.512	8.7616
0.5125	11.48071
0.513	11.58142
0.5135	5.0354
0.514	0
0.5145	-1.51062
0.515	-7.15027
0.5155	-1.71204
0.516	-11.88354
0.5165	-14.40125
0.517	-18.22815
0.5175	-14.19983
0.518	-13.69629
0.5185	-14.50195
0.519	-9.46655
0.5195	-11.98425
0.52	-8.25806
0.5205	-8.35876
0.521	-8.05664
0.5215	1.00708
0.522	-6.84814
0.5225	-9.97009
0.523	-10.0708
0.5235	-3.02124
0.524	-9.97009
0.5245	2.81982
0.525	8.7616
0.5255	16.51611
0.526	14.50195
0.5265	13.797
0.527	19.03381
0.5275	17.12036
0.528	15.60974
0.5285	5.84106
0.529	12.78992
0.5295	10.17151
0.53	16.21399
0.5305	9.26514
0.531	10.47363
0.5315	11.2793
0.532	7.45239
0.5325	6.04248
0.533	3.22266
0.5335	15.00549
0.534	14.19983
0.5345	12.68921
0.535	7.25098
0.5355	10.67505
0.536	15.00549
0.5365	22.45789
0.537	17.72461
0.5375	11.68213
0.538	12.5885
0.5385	3.92761
0.539	9.46655
0.5395	14.30054
0.54	9.26514
0.5405	10.97717
0.541	14.50195
0.5415	17.22107
0.542	22.76001
0.5425	21.24939
0.543	24.37134
0.5435	20.84656
0.544	16.61682
0.5445	17.32178
0.545	14.90479
0.5455	3.92761
0.546	4.83398
0.5465	-1.40991
0.547	1.51062
0.5475	4.33044
0.548	-0.10071
0.5485	-2.92053
0.549	2.5177
0.5495	-5.13611
0.55	-4.43115
0.5505	-0.80566
0.551	1.71204
0.5515	4.93469
0.552	-2.11487
0.5525	-3.22266
0.553	-4.93469
0.5535	-6.14319
0.554	-4.63257
0.5545	-4.83398
0.555	-6.94885
0.5555	-2.01416
0.556	1.81274
0.5565	3.12195
0.557	-4.93469
0.5575	-3.92761
0.558	-3.7262
0.5585	-6.14319
0.559	-9.66797
0.5595	-5.84106
0.56	-8.05664
0.5605	-1.51062
0.561	2.92053
0.5615	-0.60425
0.562	2.5177
0.5625	6.74744
0.563	5.13611
0.5635	7.95593
0.564	11.98425
0.5645	8.7616
0.565	8.8623
0.5655	4.12903
0.566	0.20142
0.5665	0.20142
0.567	-1.40991
0.5675	1.00708
0.568	4.73328
0.5685	4.63257
0.569	1.40991
0.5695	3.7262
0.57	2.31628
0.5705	4.73328
0.571	6.04248
0.5715	7.15027
0.572	10.47363
0.5725	7.65381
0.573	7.85522
0.5735	7.95593
0.574	10.37292
0.5745	2.41699
0.575	7.75452
0.5755	2.92053
0.576	4.02832
0.5765	3.7262
0.577	3.7262
0.5775	3.52478
0.578	-0.80566
0.5785	-2.71912
0.579	1.81274
0.5795	0
0.58	2.11487
0.5805	4.83398
0.581	2.71912
0.5815	6.04248
0.582	8.7616
0.5825	6.84814
0.583	10.0708
0.5835	8.25806
0.584	6.14319
0.5845	6.3446
0.585	9.46655
0.5855	3.62549
0.586	5.63965
0.5865	3.32336
0.587	3.42407
0.5875	-3.32336
0.588	3.42407
0.5885	5.23682
0.589	5.63965
0.5895	6.54602
0.59	0.30212
0.5905	-0.30212
0.591	0.10071
0.5915	0.30212
0.592	3.8269
0.5925	-5.23682
0.593	2.61841
0.5935	3.12195
0.594	7.95593
0.5945	14.30054
0.595	9.46655
0.5955	11.78284
0.596	10.47363
0.5965	8.8623
0.597	4.83398
0.5975	2.41699
0.598	5.53894
0.5985	4.83398
0.599	-8.35876
0.5995	-13.59558
0.6	-8.56018
0.6005	-1.61133
0.601	6.2439
0.6015	4.43115
0.602	0.10071
0.6025	-6.44531
0.603	-8.8623
0.6035	-4.12903
0.604	-1.91345
0.6045	0.80566
0.605	5.94177
0.6055	-4.53186
0.606	-7.15027
0.6065	-13.69629
0.607	-5.33752
0.6075	-6.74744
0.608	-12.68921
0.6085	-5.43823
0.609	-1.3092
0.6095	1.81274
0.61	-1.2085
0.6105	6.84814
0.611	11.68213
0.6115	19.83948
0.612	30.2124
0.6125	37.46338
0.613	39.98108
0.6135	42.29736
0.614	35.2478
0.6145	32.83081
0.615	29.80957
0.6155	26.08337
0.616	24.16992
0.6165	21.3501
0.617	26.48621
0.6175	19.43665
0.618	16.41541
0.6185	11.2793
0.619	3.42407
0.6195	-1.2085
0.62	-1.00708
0.6205	0.70496
0.621	-0.30212
0.6215	-1.2085
0.622	1.00708
0.6225	10.27222
0.623	16.3147
0.6235	24.27063
0.624	17.92603
0.6245	16.61682
0.625	12.78992
0.6255	12.89062
0.626	17.52319
0.6265	14.90479
0.627	17.72461
0.6275	15.1062
0.628	7.04956
0.6285	3.22266
0.629	2.01416
0.6295	-0.20142
0.63	-13.99841
0.6305	-5.33752
0.631	-11.58142
0.6315	-7.85522
0.632	-8.05664
0.6325	-1.2085
0.633	-0.60425
0.6335	0.80566
0.634	4.12903
0.6345	8.45947
0.635	13.39417
0.6355	15.20691
0.636	16.41541
0.6365	14.90479
0.637	17.32178
0.6375	16.51611
0.638	27.09045
0.6385	17.72461
0.639	16.91895
0.6395	13.69629
0.64	0.30212
0.6405	-2.61841
0.641	-3.62549
0.6415	-4.83398
0.642	-5.23682
0.6425	-2.31628
0.643	1.81274
0.6435	-3.92761
0.644	1.71204
0.6445	5.33752
0.645	8.05664
0.6455	3.22266
0.646	-0.70496
0.6465	2.81982
0.647	-1.91345
0.6475	4.02832
0.648	0.60425
0.6485	0.30212
0.649	1.2085
0.6495	-1.61133
0.65	-6.14319
0.6505	-4.83398
0.651	-4.53186
0.6515	-2.21558
0.652	-2.01416
0.6525	6.14319
0.653	6.74744
0.6535	4.22974
0.654	11.17859
0.6545	10.87646
0.655	12.18567
0.6555	12.28638
0.656	9.46655
0.6565	6.44531
0.657	2.01416
0.6575	-1.40991
0.658	-5.43823
0.6585	6.94885
0.659	7.25098
0.6595	4.93469
0.66	9.97009
0.6605	11.17859
0.661	13.59558
0.6615	13.89771
0.662	6.74744
0.6625	9.76868
0.663	3.7262
0.6635	0.40283
0.664	-3.12195
0.6645	-0.60425
0.665	-2.41699
0.6655	-2.01416
0.666	4.83398
0.6665	5.0354
0.667	10.17151
0.6675	11.38
0.668	11.2793
0.6685	10.37292
0.669	10.0708
0.6695	15.50903
0.67	15.60974
0.6705	21.85364
0.671	20.44373
0.6715	19.94019
0.672	22.15576
0.6725	20.1416
0.673	7.04956
0.6735	9.36584
0.674	5.33752
0.6745	-5.84106
0.675	-7.65381
0.6755	-9.36584
0.676	-6.94885
0.6765	-4.43115
0.677	3.22266
0.6775	5.74036
0.678	3.92761
0.6785	7.15027
0.679	4.22974
0.6795	7.04956
0.68	-2.61841
0.6805	3.7262
0.681	-0.30212
0.6815	4.83398
0.682	3.12195
0.6825	4.53186
0.683	2.11487
0.6835	2.41699
0.684	2.11487
0.6845	2.21558
0.685	2.41699
0.6855	-0.40283
0.686	8.56018
0.6865	13.29346
0.687	13.29346
0.6875	12.28638
0.688	9.56726
0.6885	13.59558
0.689	12.5885
0.6895	11.88354
0.69	8.8623
0.6905	-2.31628
0.691	-1.81274
0.6915	-6.2439
0.692	-3.62549
0.6925	-5.74036
0.693	-2.31628
0.6935	2.92053
0.694	6.3446
0.6945	3.02124
0.695	8.45947
0.6955	4.02832
0.696	3.52478
0.6965	-4.22974
0.697	-8.05664
0.6975	-9.46655
0.698	-2.71912
0.6985	-1.10779
0.699	-4.63257
0.6995	0.90637
0.7	10.67505
0.7005	9.76868
0.701	16.61682
0.7015	15.00549
0.702	14.30054
0.7025	0.40283
0.703	3.42407
0.7035	1.2085
0.704	-4.22974
0.7045	3.8269
0.705	2.11487
0.7055	4.22974
0.706	-1.81274
0.7065	3.8269
0.707	10.67505
