Antonio_Festa_Right_3.c3d  



Time(s):	C_R_bicipite(μV):
0.523	-1.81274
0.5235	3.7262
0.524	-3.02124
0.5245	4.02832
0.525	1.00708
0.5255	-10.47363
0.526	-5.33752
0.5265	-0.60425
0.527	8.56018
0.5275	18.8324
0.528	23.66638
0.5285	21.75293
0.529	24.06921
0.5295	22.76001
0.53	27.79541
0.5305	26.08337
0.531	28.19824
0.5315	20.54443
0.532	17.6239
0.5325	15.20691
0.533	15.1062
0.5335	11.17859
0.534	7.95593
0.5345	10.77576
0.535	12.68921
0.5355	11.58142
0.536	13.49487
0.5365	9.16443
0.537	14.60266
0.5375	13.797
0.538	13.59558
0.5385	9.46655
0.539	8.66089
0.5395	15.1062
0.54	14.80408
0.5405	13.09204
0.541	4.63257
0.5415	4.43115
0.542	7.04956
0.5425	0.70496
0.543	1.2085
0.5435	-2.41699
0.544	-3.7262
0.5445	-3.22266
0.545	-12.78992
0.5455	-4.22974
0.546	0.80566
0.5465	2.61841
0.547	7.04956
0.5475	3.92761
0.548	1.2085
0.5485	-2.01416
0.549	2.61841
0.5495	3.62549
0.55	5.43823
0.5505	-0.10071
0.551	0
0.5515	7.04956
0.552	8.15735
0.5525	-0.10071
0.553	-1.51062
0.5535	2.31628
0.554	4.43115
0.5545	7.65381
0.555	5.53894
0.5555	5.74036
0.556	1.91345
0.5565	10.87646
0.557	4.83398
0.5575	4.43115
0.558	7.04956
0.5585	5.94177
0.559	4.43115
0.5595	1.61133
0.56	1.81274
0.5605	3.42407
0.561	7.5531
0.5615	6.04248
0.562	3.42407
0.5625	1.81274
0.563	-1.71204
0.5635	3.12195
0.564	1.3092
0.5645	-1.3092
0.565	-1.10779
0.5655	-3.12195
0.566	-2.81982
0.5665	7.04956
0.567	-2.5177
0.5675	-5.13611
0.568	-2.31628
0.5685	-0.90637
0.569	3.42407
0.5695	7.45239
0.57	4.02832
0.5705	4.73328
0.571	6.74744
0.5715	2.41699
0.572	2.01416
0.5725	-1.51062
0.573	2.71912
0.5735	6.64673
0.574	2.21558
0.5745	-2.5177
0.575	2.61841
0.5755	6.2439
0.576	3.12195
0.5765	0.30212
0.577	-0.80566
0.5775	4.33044
0.578	4.02832
0.5785	6.84814
0.579	6.94885
0.5795	7.95593
0.58	3.22266
0.5805	0.90637
0.581	3.52478
0.5815	1.10779
0.582	3.8269
0.5825	5.53894
0.583	3.42407
0.5835	1.71204
0.584	-3.32336
0.5845	3.92761
0.585	1.2085
0.5855	4.93469
0.586	4.12903
0.5865	3.42407
0.587	3.52478
0.5875	1.3092
0.588	-2.11487
0.5885	0.60425
0.589	-0.80566
0.5895	1.00708
0.59	-3.92761
0.5905	6.94885
0.591	-1.61133
0.5915	3.62549
0.592	4.93469
0.5925	3.02124
0.593	6.44531
0.5935	7.85522
0.594	1.00708
0.5945	7.15027
0.595	11.88354
0.5955	9.06372
0.596	10.17151
0.5965	12.89062
0.597	14.09912
0.5975	12.18567
0.598	13.89771
0.5985	16.01257
0.599	8.35876
0.5995	11.2793
0.6	2.81982
0.6005	-3.12195
0.601	4.93469
0.6015	6.04248
0.602	9.46655
0.6025	10.47363
0.603	10.17151
0.6035	7.35168
0.604	7.75452
0.6045	12.78992
0.605	10.17151
0.6055	9.46655
0.606	10.0708
0.6065	0.90637
0.607	-3.92761
0.6075	-7.95593
0.608	-14.50195
0.6085	-19.23523
0.609	-21.14868
0.6095	-31.32019
0.61	-38.16833
0.6105	-41.39099
0.611	-53.07312
0.6115	-56.69861
0.612	-58.41064
0.6125	-61.33118
0.613	-56.79932
0.6135	-52.771
0.614	-51.26038
0.6145	-42.09595
0.615	-48.94409
0.6155	-49.0448
0.616	-46.32568
0.6165	-38.67188
0.617	-21.55151
0.6175	-12.38708
0.618	-0.20142
0.6185	10.37292
0.619	20.94727
0.6195	20.74585
0.62	32.42798
0.6205	41.99524
0.621	52.771
0.6215	57.70569
0.622	72.00623
0.6225	77.04163
0.623	82.37915
0.6235	89.02588
0.624	90.13367
0.6245	86.20605
0.625	83.78906
0.6255	77.14233
0.626	76.94092
